voltage_architecture,D,load,load_scale,C_F,ESR_Ohm,AFE_component_tolerance,AFE_highpass_Hz,AFE_lowpass_Hz,kR_raw,kR_after_once_calibration,raw_deviation_percent,calibrated_deviation_percent,one_time_calibration_within_1_percent
V2,0.65,nominal,1,0.0001,0.1,-0.01,5000,1200000,0.95664,1.00656565656566,-4.33600000000001,0.656565656565666,1
V2,0.65,nominal,1,0.0001,0.1,0.01,5000,1200000,0.97584,1.00643564356436,-2.41600000000001,0.643564356435644,1
V2,0.65,nominal,1,0.0001,0.1,0.05,5000,1200000,1.01424,1.00619047619048,1.424,0.61904761904763,1
V2,0.65,high,2,8e-05,0.05,-0.05,5000,1200000,0.9168,1.00526315789474,-8.32000000000001,0.526315789473686,1
V2,0.65,high,2,8e-05,0.05,-0.01,5000,1200000,0.9552,1.0050505050505,-4.48000000000001,0.505050505050497,1
V2,0.65,high,2,8e-05,0.05,0.01,5000,1200000,0.9744,1.0049504950495,-2.56000000000002,0.495049504950473,1
V2,0.65,high,2,8e-05,0.05,0.05,5000,1200000,1.0128,1.0047619047619,1.27999999999999,0.476190476190474,1
V2,0.65,high,2,8e-05,0.075,-0.05,5000,1200000,0.91752,1.00605263157895,-8.248,0.605263157894753,1
V2,0.65,high,2,8e-05,0.075,-0.01,5000,1200000,0.95592,1.00580808080808,-4.408,0.580808080808093,1
V2,0.65,high,2,8e-05,0.075,0.01,5000,1200000,0.97512,1.00569306930693,-2.48800000000001,0.569306930693059,1
V2,0.65,high,2,8e-05,0.075,0.05,5000,1200000,1.01352,1.00547619047619,1.352,0.547619047619041,1
V2,0.65,high,2,8e-05,0.1,-0.05,5000,1200000,0.91824,1.00684210526316,-8.17600000000002,0.684210526315776,1
V2,0.65,high,2,8e-05,0.1,-0.01,5000,1200000,0.95664,1.00656565656566,-4.33600000000001,0.656565656565666,1
V2,0.65,high,2,8e-05,0.1,0.01,5000,1200000,0.97584,1.00643564356436,-2.41600000000001,0.643564356435644,1
V2,0.65,high,2,8e-05,0.1,0.05,5000,1200000,1.01424,1.00619047619048,1.424,0.61904761904763,1
V2,0.65,high,2,9e-05,0.05,-0.05,5000,1200000,0.91776,1.00631578947368,-8.22400000000001,0.631578947368427,1
V2,0.65,high,2,9e-05,0.05,-0.01,5000,1200000,0.95616,1.00606060606061,-4.384,0.60606060606061,1
V2,0.65,high,2,9e-05,0.05,0.01,5000,1200000,0.97536,1.00594059405941,-2.464,0.594059405940595,1
V2,0.65,high,2,9e-05,0.05,0.05,5000,1200000,1.01376,1.00571428571429,1.376,0.571428571428578,1
V2,0.65,high,2,9e-05,0.075,-0.05,5000,1200000,0.91848,1.00710526315789,-8.152,0.710526315789473,1
V2,0.65,high,2,9e-05,0.075,-0.01,5000,1200000,0.95688,1.00681818181818,-4.312,0.681818181818183,1
V2,0.65,high,2,9e-05,0.075,0.01,5000,1200000,0.97608,1.00668316831683,-2.39199999999999,0.66831683168318,1
V2,0.65,high,2,9e-05,0.075,0.05,5000,1200000,1.01448,1.00642857142857,1.448,0.642857142857145,1
V2,0.65,high,2,9e-05,0.1,-0.05,5000,1200000,0.9192,1.00789473684211,-8.08000000000001,0.789473684210518,1
V2,0.65,high,2,9e-05,0.1,-0.01,5000,1200000,0.9576,1.00757575757576,-4.24000000000001,0.757575757575757,1
V2,0.65,high,2,9e-05,0.1,0.01,5000,1200000,0.9768,1.00742574257426,-2.32,0.742574257425743,1
V2,0.65,high,2,9e-05,0.1,0.05,5000,1200000,1.0152,1.00714285714286,1.52000000000001,0.714285714285734,1
V2,0.65,high,2,0.0001,0.05,-0.05,5000,1200000,0.91872,1.00736842105263,-8.128,0.736842105263169,1
V2,0.65,high,2,0.0001,0.05,-0.01,5000,1200000,0.95712,1.00707070707071,-4.288,0.707070707070723,1
V2,0.65,high,2,0.0001,0.05,0.01,5000,1200000,0.97632,1.00693069306931,-2.36800000000001,0.693069306930671,1
V2,0.65,high,2,0.0001,0.05,0.05,5000,1200000,1.01472,1.00666666666667,1.47199999999998,0.66666666666666,1
V2,0.65,high,2,0.0001,0.075,-0.05,5000,1200000,0.91944,1.00815789473684,-8.05600000000001,0.815789473684214,1
V2,0.65,high,2,0.0001,0.075,-0.01,5000,1200000,0.95784,1.00782828282828,-4.216,0.782828282828296,1
V2,0.65,high,2,0.0001,0.075,0.01,5000,1200000,0.97704,1.00767326732673,-2.29600000000001,0.767326732673257,1
V2,0.65,high,2,0.0001,0.075,0.05,5000,1200000,1.01544,1.00738095238095,1.54399999999999,0.738095238095227,1
V2,0.65,high,2,0.0001,0.1,-0.05,5000,1200000,0.92016,1.00894736842105,-7.98400000000001,0.894736842105259,1
V2,0.65,high,2,0.0001,0.1,-0.01,5000,1200000,0.95856,1.00858585858586,-4.14400000000001,0.858585858585847,1
V2,0.65,high,2,0.0001,0.1,0.01,5000,1200000,0.97776,1.00841584158416,-2.224,0.841584158415842,1
V2,0.65,high,2,0.0001,0.1,0.05,5000,1200000,1.01616,1.00809523809524,1.616,0.809523809523793,1
V3,0.3,low_CCM,0.5,8e-05,0.05,-0.05,0,1200000,0.88172,0.987368421052632,-11.828,-1.26315789473683,0
V3,0.3,low_CCM,0.5,8e-05,0.05,-0.01,0,1200000,0.91932,0.987878787878788,-8.06800000000001,-1.21212121212122,0
V3,0.3,low_CCM,0.5,8e-05,0.05,0.01,0,1200000,0.93812,0.988118811881188,-6.188,-1.18811881188119,0
V3,0.3,low_CCM,0.5,8e-05,0.05,0.05,0,1200000,0.97572,0.988571428571429,-2.428,-1.14285714285713,0
V3,0.3,low_CCM,0.5,8e-05,0.075,-0.05,0,1200000,0.88313,0.988947368421053,-11.687,-1.10526315789473,0
V3,0.3,low_CCM,0.5,8e-05,0.075,-0.01,0,1200000,0.92073,0.989393939393939,-7.92700000000001,-1.06060606060606,0
V3,0.3,low_CCM,0.5,8e-05,0.075,0.01,0,1200000,0.93953,0.98960396039604,-6.047,-1.03960396039603,0
V3,0.3,low_CCM,0.5,8e-05,0.075,0.05,0,1200000,0.97713,0.99,-2.28699999999999,-0.99999999999999,1
V3,0.3,low_CCM,0.5,8e-05,0.1,-0.05,0,1200000,0.88454,0.990526315789474,-11.546,-0.94736842105263,1
V3,0.3,low_CCM,0.5,8e-05,0.1,-0.01,0,1200000,0.92214,0.990909090909091,-7.786,-0.909090909090915,1
V3,0.3,low_CCM,0.5,8e-05,0.1,0.01,0,1200000,0.94094,0.991089108910891,-5.906,-0.891089108910881,1
V3,0.3,low_CCM,0.5,8e-05,0.1,0.05,0,1200000,0.97854,0.991428571428572,-2.14599999999999,-0.857142857142845,1
V3,0.3,low_CCM,0.5,9e-05,0.05,-0.05,0,1200000,0.8836,0.989473684210526,-11.64,-1.05263157894736,0
V3,0.3,low_CCM,0.5,9e-05,0.05,-0.01,0,1200000,0.9212,0.98989898989899,-7.88000000000001,-1.01010101010102,0
V3,0.3,low_CCM,0.5,9e-05,0.05,0.01,0,1200000,0.94,0.99009900990099,-6.00000000000001,-0.990099009900991,1
V3,0.3,low_CCM,0.5,9e-05,0.05,0.05,0,1200000,0.9776,0.990476190476191,-2.24,-0.952380952380949,1
V3,0.3,low_CCM,0.5,9e-05,0.075,-0.05,0,1200000,0.88501,0.991052631578947,-11.499,-0.894736842105259,1
V3,0.3,low_CCM,0.5,9e-05,0.075,-0.01,0,1200000,0.92261,0.991414141414141,-7.73900000000001,-0.85858585858587,1
V3,0.3,low_CCM,0.5,9e-05,0.075,0.01,0,1200000,0.94141,0.991584158415842,-5.859,-0.841584158415831,1
V3,0.3,low_CCM,0.5,9e-05,0.075,0.05,0,1200000,0.97901,0.991904761904762,-2.099,-0.809523809523804,1
V3,0.3,low_CCM,0.5,9e-05,0.1,-0.05,0,1200000,0.88642,0.992631578947368,-11.358,-0.736842105263158,1
V3,0.3,low_CCM,0.5,9e-05,0.1,-0.01,0,1200000,0.92402,0.992929292929293,-7.598,-0.707070707070712,1
V3,0.3,low_CCM,0.5,9e-05,0.1,0.01,0,1200000,0.94282,0.993069306930693,-5.71799999999999,-0.693069306930671,1
V3,0.3,low_CCM,0.5,9e-05,0.1,0.05,0,1200000,0.98042,0.993333333333333,-1.95799999999999,-0.66666666666666,1
V3,0.3,low_CCM,0.5,0.0001,0.05,-0.05,0,1200000,0.88548,0.991578947368421,-11.452,-0.842105263157888,1
V3,0.3,low_CCM,0.5,0.0001,0.05,-0.01,0,1200000,0.92308,0.991919191919192,-7.69200000000001,-0.808080808080813,1
V3,0.3,low_CCM,0.5,0.0001,0.05,0.01,0,1200000,0.94188,0.992079207920792,-5.81200000000001,-0.792079207920793,1
V3,0.3,low_CCM,0.5,0.0001,0.05,0.05,0,1200000,0.97948,0.992380952380952,-2.052,-0.761904761904764,1
V3,0.3,low_CCM,0.5,0.0001,0.075,-0.05,0,1200000,0.88689,0.993157894736842,-11.311,-0.684210526315787,1
V3,0.3,low_CCM,0.5,0.0001,0.075,-0.01,0,1200000,0.92449,0.993434343434343,-7.551,-0.656565656565655,1
V3,0.3,low_CCM,0.5,0.0001,0.075,0.01,0,1200000,0.94329,0.993564356435644,-5.671,-0.643564356435633,1
V3,0.3,low_CCM,0.5,0.0001,0.075,0.05,0,1200000,0.98089,0.993809523809524,-1.911,-0.619047619047619,1
V3,0.3,low_CCM,0.5,0.0001,0.1,-0.05,0,1200000,0.8883,0.994736842105263,-11.17,-0.526315789473686,1
V3,0.3,low_CCM,0.5,0.0001,0.1,-0.01,0,1200000,0.9259,0.994949494949495,-7.41000000000001,-0.505050505050508,1
V3,0.3,low_CCM,0.5,0.0001,0.1,0.01,0,1200000,0.9447,0.995049504950495,-5.52999999999999,-0.495049504950473,1
V3,0.3,low_CCM,0.5,0.0001,0.1,0.05,0,1200000,0.9823,0.995238095238095,-1.76999999999999,-0.476190476190463,1
V3,0.3,nominal,1,8e-05,0.05,-0.05,0,1200000,0.8836,0.989473684210526,-11.64,-1.05263157894736,0
V3,0.3,nominal,1,8e-05,0.05,-0.01,0,1200000,0.9212,0.98989898989899,-7.88000000000001,-1.01010101010102,0
V3,0.3,nominal,1,8e-05,0.05,0.01,0,1200000,0.94,0.99009900990099,-6.00000000000001,-0.990099009900991,1
V3,0.3,nominal,1,8e-05,0.05,0.05,0,1200000,0.9776,0.990476190476191,-2.24,-0.952380952380949,1
V3,0.3,nominal,1,8e-05,0.075,-0.05,0,1200000,0.88501,0.991052631578947,-11.499,-0.894736842105259,1
V3,0.3,nominal,1,8e-05,0.075,-0.01,0,1200000,0.92261,0.991414141414141,-7.73900000000001,-0.85858585858587,1
V3,0.3,nominal,1,8e-05,0.075,0.01,0,1200000,0.94141,0.991584158415842,-5.859,-0.841584158415831,1
V3,0.3,nominal,1,8e-05,0.075,0.05,0,1200000,0.97901,0.991904761904762,-2.099,-0.809523809523804,1
V3,0.3,nominal,1,8e-05,0.1,-0.05,0,1200000,0.88642,0.992631578947368,-11.358,-0.736842105263158,1
V3,0.3,nominal,1,8e-05,0.1,-0.01,0,1200000,0.92402,0.992929292929293,-7.598,-0.707070707070712,1
V3,0.3,nominal,1,8e-05,0.1,0.01,0,1200000,0.94282,0.993069306930693,-5.71799999999999,-0.693069306930671,1
V3,0.3,nominal,1,8e-05,0.1,0.05,0,1200000,0.98042,0.993333333333333,-1.95799999999999,-0.66666666666666,1
V3,0.3,nominal,1,9e-05,0.05,-0.05,0,1200000,0.88548,0.991578947368421,-11.452,-0.842105263157888,1
V3,0.3,nominal,1,9e-05,0.05,-0.01,0,1200000,0.92308,0.991919191919192,-7.69200000000001,-0.808080808080813,1
V3,0.3,nominal,1,9e-05,0.05,0.01,0,1200000,0.94188,0.992079207920792,-5.81200000000001,-0.792079207920793,1
V3,0.3,nominal,1,9e-05,0.05,0.05,0,1200000,0.97948,0.992380952380952,-2.052,-0.761904761904764,1
V3,0.3,nominal,1,9e-05,0.075,-0.05,0,1200000,0.88689,0.993157894736842,-11.311,-0.684210526315787,1
V3,0.3,nominal,1,9e-05,0.075,-0.01,0,1200000,0.92449,0.993434343434343,-7.551,-0.656565656565655,1
V3,0.3,nominal,1,9e-05,0.075,0.01,0,1200000,0.94329,0.993564356435644,-5.671,-0.643564356435633,1
V3,0.3,nominal,1,9e-05,0.075,0.05,0,1200000,0.98089,0.993809523809524,-1.911,-0.619047619047619,1
V3,0.3,nominal,1,9e-05,0.1,-0.05,0,1200000,0.8883,0.994736842105263,-11.17,-0.526315789473686,1
V3,0.3,nominal,1,9e-05,0.1,-0.01,0,1200000,0.9259,0.994949494949495,-7.41000000000001,-0.505050505050508,1
V3,0.3,nominal,1,9e-05,0.1,0.01,0,1200000,0.9447,0.995049504950495,-5.52999999999999,-0.495049504950473,1
V3,0.3,nominal,1,9e-05,0.1,0.05,0,1200000,0.9823,0.995238095238095,-1.76999999999999,-0.476190476190463,1
V3,0.3,nominal,1,0.0001,0.05,-0.05,0,1200000,0.88736,0.993684210526316,-11.264,-0.631578947368416,1
V3,0.3,nominal,1,0.0001,0.05,-0.01,0,1200000,0.92496,0.993939393939394,-7.50400000000001,-0.606060606060621,1
V3,0.3,nominal,1,0.0001,0.05,0.01,0,1200000,0.94376,0.994059405940594,-5.62400000000001,-0.594059405940595,1
V3,0.3,nominal,1,0.0001,0.05,0.05,0,1200000,0.98136,0.994285714285714,-1.864,-0.571428571428567,1
V3,0.3,nominal,1,0.0001,0.075,-0.05,0,1200000,0.88877,0.995263157894737,-11.123,-0.473684210526315,1
V3,0.3,nominal,1,0.0001,0.075,-0.01,0,1200000,0.92637,0.995454545454545,-7.363,-0.454545454545452,1
V3,0.3,nominal,1,0.0001,0.075,0.01,0,1200000,0.94517,0.995544554455446,-5.483,-0.445544554455446,1
V3,0.3,nominal,1,0.0001,0.075,0.05,0,1200000,0.98277,0.995714285714286,-1.723,-0.428571428571423,1
V3,0.3,nominal,1,0.0001,0.1,-0.05,0,1200000,0.89018,0.996842105263158,-10.982,-0.315789473684214,1
V3,0.3,nominal,1,0.0001,0.1,-0.01,0,1200000,0.92778,0.996969696969697,-7.22200000000001,-0.303030303030305,1
V3,0.3,nominal,1,0.0001,0.1,0.01,0,1200000,0.94658,0.997029702970297,-5.34199999999999,-0.297029702970275,1
V3,0.3,nominal,1,0.0001,0.1,0.05,0,1200000,0.98418,0.997142857142857,-1.58199999999999,-0.285714285714278,1
V3,0.3,high,2,8e-05,0.05,-0.05,0,1200000,0.88736,0.993684210526316,-11.264,-0.631578947368416,1
V3,0.3,high,2,8e-05,0.05,-0.01,0,1200000,0.92496,0.993939393939394,-7.50400000000001,-0.606060606060621,1
V3,0.3,high,2,8e-05,0.05,0.01,0,1200000,0.94376,0.994059405940594,-5.62400000000001,-0.594059405940595,1
V3,0.3,high,2,8e-05,0.05,0.05,0,1200000,0.98136,0.994285714285714,-1.864,-0.571428571428567,1
V3,0.3,high,2,8e-05,0.075,-0.05,0,1200000,0.88877,0.995263157894737,-11.123,-0.473684210526315,1
V3,0.3,high,2,8e-05,0.075,-0.01,0,1200000,0.92637,0.995454545454545,-7.363,-0.454545454545452,1
V3,0.3,high,2,8e-05,0.075,0.01,0,1200000,0.94517,0.995544554455446,-5.483,-0.445544554455446,1
V3,0.3,high,2,8e-05,0.075,0.05,0,1200000,0.98277,0.995714285714286,-1.723,-0.428571428571423,1
V3,0.3,high,2,8e-05,0.1,-0.05,0,1200000,0.89018,0.996842105263158,-10.982,-0.315789473684214,1
V3,0.3,high,2,8e-05,0.1,-0.01,0,1200000,0.92778,0.996969696969697,-7.22200000000001,-0.303030303030305,1
V3,0.3,high,2,8e-05,0.1,0.01,0,1200000,0.94658,0.997029702970297,-5.34199999999999,-0.297029702970275,1
V3,0.3,high,2,8e-05,0.1,0.05,0,1200000,0.98418,0.997142857142857,-1.58199999999999,-0.285714285714278,1
V3,0.3,high,2,9e-05,0.05,-0.05,0,1200000,0.88924,0.995789473684211,-11.076,-0.421052631578944,1
V3,0.3,high,2,9e-05,0.05,-0.01,0,1200000,0.92684,0.995959595959596,-7.31600000000001,-0.404040404040418,1
V3,0.3,high,2,9e-05,0.05,0.01,0,1200000,0.94564,0.996039603960396,-5.43600000000001,-0.396039603960396,1
V3,0.3,high,2,9e-05,0.05,0.05,0,1200000,0.98324,0.996190476190476,-1.676,-0.380952380952382,1
V3,0.3,high,2,9e-05,0.075,-0.05,0,1200000,0.89065,0.997368421052632,-10.935,-0.263157894736843,1
V3,0.3,high,2,9e-05,0.075,-0.01,0,1200000,0.92825,0.997474747474748,-7.175,-0.252525252525249,1
V3,0.3,high,2,9e-05,0.075,0.01,0,1200000,0.94705,0.997524752475248,-5.29499999999999,-0.247524752475237,1
V3,0.3,high,2,9e-05,0.075,0.05,0,1200000,0.98465,0.997619047619048,-1.535,-0.238095238095237,1
V3,0.3,high,2,9e-05,0.1,-0.05,0,1200000,0.89206,0.998947368421053,-10.794,-0.105263157894742,1
V3,0.3,high,2,9e-05,0.1,-0.01,0,1200000,0.92966,0.998989898989899,-7.03400000000001,-0.101010101010102,1
V3,0.3,high,2,9e-05,0.1,0.01,0,1200000,0.94846,0.999009900990099,-5.15399999999999,-0.0990099009900769,1
V3,0.3,high,2,9e-05,0.1,0.05,0,1200000,0.98606,0.999047619047619,-1.394,-0.0952380952380927,1
V3,0.3,high,2,0.0001,0.05,-0.05,0,1200000,0.89112,0.997894736842105,-10.888,-0.210526315789472,1
V3,0.3,high,2,0.0001,0.05,-0.01,0,1200000,0.92872,0.997979797979798,-7.128,-0.202020202020203,1
V3,0.3,high,2,0.0001,0.05,0.01,0,1200000,0.94752,0.998019801980198,-5.24800000000001,-0.198019801980198,1
V3,0.3,high,2,0.0001,0.05,0.05,0,1200000,0.98512,0.998095238095238,-1.488,-0.190476190476185,1
V3,0.3,high,2,0.0001,0.075,-0.05,0,1200000,0.89253,0.999473684210526,-10.747,-0.0526315789473597,1
V3,0.3,high,2,0.0001,0.075,-0.01,0,1200000,0.93013,0.99949494949495,-6.987,-0.0505050505050453,1
V3,0.3,high,2,0.0001,0.075,0.01,0,1200000,0.94893,0.99950495049505,-5.10699999999999,-0.0495049504950384,1
V3,0.3,high,2,0.0001,0.075,0.05,0,1200000,0.98653,0.99952380952381,-1.347,-0.0476190476190408,1
V3,0.3,high,2,0.0001,0.1,-0.05,0,1200000,0.89394,1.00105263157895,-10.606,0.105263157894742,1
V3,0.3,high,2,0.0001,0.1,-0.01,0,1200000,0.93154,1.0010101010101,-6.84600000000001,0.101010101010091,1
V3,0.3,high,2,0.0001,0.1,0.01,0,1200000,0.95034,1.0009900990099,-4.96600000000002,0.0990099009900991,1
V3,0.3,high,2,0.0001,0.1,0.05,0,1200000,0.98794,1.00095238095238,-1.20600000000001,0.0952380952380816,1
V3,0.4,low_CCM,0.5,8e-05,0.05,-0.05,0,1200000,0.886017142857143,0.992180451127819,-11.3982857142857,-0.78195488721805,1
V3,0.4,low_CCM,0.5,8e-05,0.05,-0.01,0,1200000,0.923617142857143,0.992496392496392,-7.63828571428572,-0.750360750360757,1
V3,0.4,low_CCM,0.5,8e-05,0.05,0.01,0,1200000,0.942417142857143,0.992644978783593,-5.75828571428572,-0.73550212164073,1
V3,0.4,low_CCM,0.5,8e-05,0.05,0.05,0,1200000,0.980017142857143,0.992925170068027,-1.99828571428571,-0.707482993197273,1
V3,0.4,low_CCM,0.5,8e-05,0.075,-0.05,0,1200000,0.887427142857143,0.993759398496241,-11.2572857142857,-0.624060150375938,1
V3,0.4,low_CCM,0.5,8e-05,0.075,-0.01,0,1200000,0.925027142857143,0.994011544011544,-7.49728571428572,-0.598845598845599,1
V3,0.4,low_CCM,0.5,8e-05,0.075,0.01,0,1200000,0.943827142857143,0.994130127298444,-5.61728571428572,-0.586987270155592,1
V3,0.4,low_CCM,0.5,8e-05,0.075,0.05,0,1200000,0.981427142857143,0.994353741496598,-1.85728571428573,-0.56462585034015,1
V3,0.4,low_CCM,0.5,8e-05,0.1,-0.05,0,1200000,0.888837142857143,0.995338345864662,-11.1162857142857,-0.466165413533837,1
V3,0.4,low_CCM,0.5,8e-05,0.1,-0.01,0,1200000,0.926437142857143,0.995526695526695,-7.35628571428573,-0.447330447330463,1
V3,0.4,low_CCM,0.5,8e-05,0.1,0.01,0,1200000,0.945237142857143,0.995615275813296,-5.47628571428572,-0.438472418670433,1
V3,0.4,low_CCM,0.5,8e-05,0.1,0.05,0,1200000,0.982837142857143,0.99578231292517,-1.71628571428571,-0.421768707482995,1
V3,0.4,low_CCM,0.5,9e-05,0.05,-0.05,0,1200000,0.887897142857143,0.994285714285714,-11.2102857142857,-0.571428571428578,1
V3,0.4,low_CCM,0.5,9e-05,0.05,-0.01,0,1200000,0.925497142857143,0.994516594516594,-7.45028571428572,-0.548340548340553,1
V3,0.4,low_CCM,0.5,9e-05,0.05,0.01,0,1200000,0.944297142857143,0.994625176803395,-5.57028571428571,-0.537482319660521,1
V3,0.4,low_CCM,0.5,9e-05,0.05,0.05,0,1200000,0.981897142857143,0.994829931972789,-1.81028571428571,-0.517006802721076,1
V3,0.4,low_CCM,0.5,9e-05,0.075,-0.05,0,1200000,0.889307142857143,0.995864661654135,-11.0692857142857,-0.413533834586455,1
V3,0.4,low_CCM,0.5,9e-05,0.075,-0.01,0,1200000,0.926907142857143,0.996031746031746,-7.30928571428572,-0.396825396825395,1
V3,0.4,low_CCM,0.5,9e-05,0.075,0.01,0,1200000,0.945707142857143,0.996110325318246,-5.42928571428573,-0.388967468175394,1
V3,0.4,low_CCM,0.5,9e-05,0.075,0.05,0,1200000,0.983307142857143,0.996258503401361,-1.66928571428572,-0.374149659863943,1
V3,0.4,low_CCM,0.5,9e-05,0.1,-0.05,0,1200000,0.890717142857143,0.997443609022556,-10.9282857142857,-0.255639097744365,1
V3,0.4,low_CCM,0.5,9e-05,0.1,-0.01,0,1200000,0.928317142857143,0.997546897546897,-7.16828571428573,-0.24531024531026,1
V3,0.4,low_CCM,0.5,9e-05,0.1,0.01,0,1200000,0.947117142857143,0.997595473833098,-5.28828571428572,-0.240452616690245,1
V3,0.4,low_CCM,0.5,9e-05,0.1,0.05,0,1200000,0.984717142857143,0.997687074829932,-1.52828571428572,-0.231292517006798,1
V3,0.4,low_CCM,0.5,0.0001,0.05,-0.05,0,1200000,0.889777142857143,0.996390977443609,-11.0222857142857,-0.360902255639106,1
V3,0.4,low_CCM,0.5,0.0001,0.05,-0.01,0,1200000,0.927377142857143,0.996536796536796,-7.26228571428572,-0.34632034632035,1
V3,0.4,low_CCM,0.5,0.0001,0.05,0.01,0,1200000,0.946177142857143,0.996605374823197,-5.38228571428571,-0.339462517680322,1
V3,0.4,low_CCM,0.5,0.0001,0.05,0.05,0,1200000,0.983777142857143,0.996734693877551,-1.62228571428571,-0.326530612244891,1
V3,0.4,low_CCM,0.5,0.0001,0.075,-0.05,0,1200000,0.891187142857143,0.99796992481203,-10.8812857142857,-0.203007518796983,1
V3,0.4,low_CCM,0.5,0.0001,0.075,-0.01,0,1200000,0.928787142857143,0.998051948051948,-7.12128571428572,-0.194805194805203,1
V3,0.4,low_CCM,0.5,0.0001,0.075,0.01,0,1200000,0.947587142857143,0.998090523338048,-5.24128571428573,-0.190947666195196,1
V3,0.4,low_CCM,0.5,0.0001,0.075,0.05,0,1200000,0.985187142857143,0.998163265306122,-1.48128571428572,-0.183673469387757,1
V3,0.4,low_CCM,0.5,0.0001,0.1,-0.05,0,1200000,0.892597142857143,0.999548872180451,-10.7402857142857,-0.0451127819548924,1
V3,0.4,low_CCM,0.5,0.0001,0.1,-0.01,0,1200000,0.930197142857143,0.9995670995671,-6.98028571428572,-0.0432900432900452,1
V3,0.4,low_CCM,0.5,0.0001,0.1,0.01,0,1200000,0.948997142857143,0.9995756718529,-5.10028571428572,-0.0424328147100472,1
V3,0.4,low_CCM,0.5,0.0001,0.1,0.05,0,1200000,0.986597142857143,0.999591836734694,-1.34028571428572,-0.0408163265306127,1
V3,0.4,nominal,1,8e-05,0.05,-0.05,0,1200000,0.887897142857143,0.994285714285714,-11.2102857142857,-0.571428571428578,1
V3,0.4,nominal,1,8e-05,0.05,-0.01,0,1200000,0.925497142857143,0.994516594516594,-7.45028571428572,-0.548340548340553,1
V3,0.4,nominal,1,8e-05,0.05,0.01,0,1200000,0.944297142857143,0.994625176803395,-5.57028571428571,-0.537482319660521,1
V3,0.4,nominal,1,8e-05,0.05,0.05,0,1200000,0.981897142857143,0.994829931972789,-1.81028571428571,-0.517006802721076,1
V3,0.4,nominal,1,8e-05,0.075,-0.05,0,1200000,0.889307142857143,0.995864661654135,-11.0692857142857,-0.413533834586455,1
V3,0.4,nominal,1,8e-05,0.075,-0.01,0,1200000,0.926907142857143,0.996031746031746,-7.30928571428572,-0.396825396825395,1
V3,0.4,nominal,1,8e-05,0.075,0.01,0,1200000,0.945707142857143,0.996110325318246,-5.42928571428573,-0.388967468175394,1
V3,0.4,nominal,1,8e-05,0.075,0.05,0,1200000,0.983307142857143,0.996258503401361,-1.66928571428572,-0.374149659863943,1
V3,0.4,nominal,1,8e-05,0.1,-0.05,0,1200000,0.890717142857143,0.997443609022556,-10.9282857142857,-0.255639097744365,1
V3,0.4,nominal,1,8e-05,0.1,-0.01,0,1200000,0.928317142857143,0.997546897546897,-7.16828571428573,-0.24531024531026,1
V3,0.4,nominal,1,8e-05,0.1,0.01,0,1200000,0.947117142857143,0.997595473833098,-5.28828571428572,-0.240452616690245,1
V3,0.4,nominal,1,8e-05,0.1,0.05,0,1200000,0.984717142857143,0.997687074829932,-1.52828571428572,-0.231292517006798,1
V3,0.4,nominal,1,9e-05,0.05,-0.05,0,1200000,0.889777142857143,0.996390977443609,-11.0222857142857,-0.360902255639106,1
V3,0.4,nominal,1,9e-05,0.05,-0.01,0,1200000,0.927377142857143,0.996536796536796,-7.26228571428572,-0.34632034632035,1
V3,0.4,nominal,1,9e-05,0.05,0.01,0,1200000,0.946177142857143,0.996605374823197,-5.38228571428571,-0.339462517680322,1
V3,0.4,nominal,1,9e-05,0.05,0.05,0,1200000,0.983777142857143,0.996734693877551,-1.62228571428571,-0.326530612244891,1
V3,0.4,nominal,1,9e-05,0.075,-0.05,0,1200000,0.891187142857143,0.99796992481203,-10.8812857142857,-0.203007518796983,1
V3,0.4,nominal,1,9e-05,0.075,-0.01,0,1200000,0.928787142857143,0.998051948051948,-7.12128571428572,-0.194805194805203,1
V3,0.4,nominal,1,9e-05,0.075,0.01,0,1200000,0.947587142857143,0.998090523338048,-5.24128571428573,-0.190947666195196,1
V3,0.4,nominal,1,9e-05,0.075,0.05,0,1200000,0.985187142857143,0.998163265306122,-1.48128571428572,-0.183673469387757,1
V3,0.4,nominal,1,9e-05,0.1,-0.05,0,1200000,0.892597142857143,0.999548872180451,-10.7402857142857,-0.0451127819548924,1
V3,0.4,nominal,1,9e-05,0.1,-0.01,0,1200000,0.930197142857143,0.9995670995671,-6.98028571428572,-0.0432900432900452,1
V3,0.4,nominal,1,9e-05,0.1,0.01,0,1200000,0.948997142857143,0.9995756718529,-5.10028571428572,-0.0424328147100472,1
V3,0.4,nominal,1,9e-05,0.1,0.05,0,1200000,0.986597142857143,0.999591836734694,-1.34028571428572,-0.0408163265306127,1
V3,0.4,nominal,1,0.0001,0.05,-0.05,0,1200000,0.891657142857143,0.998496240601504,-10.8342857142857,-0.150375939849634,1
V3,0.4,nominal,1,0.0001,0.05,-0.01,0,1200000,0.929257142857143,0.998556998556999,-7.07428571428572,-0.144300144300147,1
V3,0.4,nominal,1,0.0001,0.05,0.01,0,1200000,0.948057142857143,0.998585572842999,-5.19428571428571,-0.141442715700124,1
V3,0.4,nominal,1,0.0001,0.05,0.05,0,1200000,0.985657142857143,0.998639455782313,-1.43428571428571,-0.136054421768705,1
