test_id,fs_adc_Hz,adc_interval_s,adc_bits,sample_phase,window_requested_us,window_actual_us,points_available_pre,points_available_post,sampling_geometry_feasible,afe_order,afe_fc_v_Hz,afe_fc_i1_Hz,afe_fc_i2_Hz,attenuation_v_at_fsw_dB,group_delay_v_at_fsw_s,group_delay_v_edge_band_s,attenuation_i_at_fsw_dB,group_delay_i_at_fsw_s,group_delay_i_edge_band_s,alias_ratio_dB,C_MAPE_percent,ESR_MAPE_percent,NIS_V_mean,NIS_C_mean,NIS_R_mean,edge_predicted_variance_V2,voltage_saturation_fraction,current_saturation_fraction,accuracy_geometry_pass,robust_alias_pass,perturbation
20,400000,2.5e-06,14,0.67,2,0,0,0,0,2,500000,250000,250000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-19.7017837587227,8.51396434653475,20,257.360065499663,0.554052444794982,NaN,NaN,0,0,0,0,nominal_fsw
21,400000,2.5e-06,14,0.13,2,0,0,0,0,1,500000,500000,500000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-19.9423275201068,2.38228741452073,20,340.289482877318,0.457634760186191,NaN,NaN,0,0,0,0,nominal_fsw
22,400000,2.5e-06,14,0.67,2,0,0,0,0,1,500000,500000,500000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-19.9423275201068,2.47363989156855,20,339.531768402372,0.511991914398452,NaN,NaN,0,0,0,0,nominal_fsw
23,400000,2.5e-06,14,0.13,2,0,0,0,0,2,500000,500000,500000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-19.7017837587227,7.16736460201604,20,296.944187252141,0.480933410143719,NaN,NaN,0,0,0,0,nominal_fsw
24,400000,2.5e-06,14,0.67,2,0,0,0,0,2,500000,500000,500000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-19.7017837587227,6.52079888920036,20,300.606427321893,0.484135396805367,NaN,NaN,0,0,0,0,nominal_fsw
25,400000,2.5e-06,14,0.13,2,0,0,0,0,1,500000,1000000,1000000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-19.9423275201068,3.68446769447921,20,343.803077823192,0.463636304208218,NaN,NaN,0,0,0,0,nominal_fsw
26,400000,2.5e-06,14,0.67,2,0,0,0,0,1,500000,1000000,1000000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-19.9423275201068,1.79420008483864,20,357.667697359321,0.47474080281338,NaN,NaN,0,0,0,0,nominal_fsw
27,400000,2.5e-06,14,0.13,2,0,0,0,0,2,500000,1000000,1000000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-19.7017837587227,6.64168833139167,20,317.709175037981,0.507116807013948,NaN,NaN,0,0,0,0,nominal_fsw
28,400000,2.5e-06,14,0.67,2,0,0,0,0,2,500000,1000000,1000000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-19.7017837587227,6.06199366305165,20,320.815437612453,0.506900665619567,NaN,NaN,0,0,0,0,nominal_fsw
29,400000,2.5e-06,14,0.13,2,0,0,0,0,1,500000,2000000,2000000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-19.9423275201068,0.0614068255638367,20,371.469182317102,0.436573127020761,NaN,NaN,0,0,0,0,nominal_fsw
30,400000,2.5e-06,14,0.67,2,0,0,0,0,1,500000,2000000,2000000,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-19.9423275201068,1.44143903247282,20,365.487940036154,0.397100383132958,NaN,NaN,0,0,0,0,nominal_fsw
31,400000,2.5e-06,14,0.13,2,0,0,0,0,2,500000,2000000,2000000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-19.7017837587227,5.56173514720499,20,333.30860156455,0.456525421517227,NaN,NaN,0,0,0,0,nominal_fsw
32,400000,2.5e-06,14,0.67,2,0,0,0,0,2,500000,2000000,2000000,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-19.7017837587227,6.91145853268016,20,328.014829761798,0.507977148904016,NaN,NaN,0,0,0,0,nominal_fsw
33,400000,2.5e-06,14,0.13,2,0,0,0,0,1,1000000,250000,250000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-18.4974418847363,3.60256206016927,20,305.56512818292,0.424290168935547,NaN,NaN,0,0,0,0,nominal_fsw
34,400000,2.5e-06,14,0.67,2,0,0,0,0,1,1000000,250000,250000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-18.4974418847363,2.05336846977362,20,307.516708874451,0.533085579757174,NaN,NaN,0,0,0,0,nominal_fsw
35,400000,2.5e-06,14,0.13,2,0,0,0,0,2,1000000,250000,250000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-18.2212394065471,4.11192527261732,20,278.694732448379,0.48708724701912,NaN,NaN,0,0,0,0,nominal_fsw
36,400000,2.5e-06,14,0.67,2,0,0,0,0,2,1000000,250000,250000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-18.2212394065471,5.82456492083634,20,272.646287409559,0.482811217317046,NaN,NaN,0,0,0,0,nominal_fsw
37,400000,2.5e-06,14,0.13,2,0,0,0,0,1,1000000,500000,500000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-18.4974418847363,2.96632891342639,20,333.12032877794,0.45689513975378,NaN,NaN,0,0,0,0,nominal_fsw
38,400000,2.5e-06,14,0.67,2,0,0,0,0,1,1000000,500000,500000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-18.4974418847363,3.88861668977536,20,332.885500195016,0.52205526511919,NaN,NaN,0,0,0,0,nominal_fsw
39,400000,2.5e-06,14,0.13,2,0,0,0,0,2,1000000,500000,500000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-18.2212394065471,3.58409861915172,20,321.389196290267,0.451499398632968,NaN,NaN,0,0,0,0,nominal_fsw
40,400000,2.5e-06,14,0.67,2,0,0,0,0,2,1000000,500000,500000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-18.2212394065471,3.33439347204356,20,318.111627027016,0.493985728623033,NaN,NaN,0,0,0,0,nominal_fsw
41,400000,2.5e-06,14,0.13,2,0,0,0,0,1,1000000,1000000,1000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-18.4974418847363,4.27334846158185,20,342.115056496074,0.489622456613874,NaN,NaN,0,0,0,0,nominal_fsw
42,400000,2.5e-06,14,0.67,2,0,0,0,0,1,1000000,1000000,1000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-18.4974418847363,1.95612239904288,20,354.485460114033,0.417075499757004,NaN,NaN,0,0,0,0,nominal_fsw
43,400000,2.5e-06,14,0.13,2,0,0,0,0,2,1000000,1000000,1000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-18.2212394065471,3.49127002739589,20,339.066807752059,0.45269223793932,NaN,NaN,0,0,0,0,nominal_fsw
44,400000,2.5e-06,14,0.67,2,0,0,0,0,2,1000000,1000000,1000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-18.2212394065471,4.23591386857864,20,338.774397440735,0.500180769703748,NaN,NaN,0,0,0,0,nominal_fsw
45,400000,2.5e-06,14,0.13,2,0,0,0,0,1,1000000,2000000,2000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-18.4974418847363,2.58174401449303,20,358.636380014788,0.519383222521462,NaN,NaN,0,0,0,0,nominal_fsw
46,400000,2.5e-06,14,0.67,2,0,0,0,0,1,1000000,2000000,2000000,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-18.4974418847363,2.62370109531813,20,355.548814162784,0.490558125296497,NaN,NaN,0,0,0,0,nominal_fsw
47,400000,2.5e-06,14,0.13,2,0,0,0,0,2,1000000,2000000,2000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-18.2212394065471,3.47307597388682,20,352.323414077355,0.453544111412423,NaN,NaN,0,0,0,0,nominal_fsw
48,400000,2.5e-06,14,0.67,2,0,0,0,0,2,1000000,2000000,2000000,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-18.2212394065471,2.64553611156124,20,352.415988391395,0.411150804302853,NaN,NaN,0,0,0,0,nominal_fsw
49,400000,2.5e-06,14,0.13,2,0,0,0,0,1,1500000,250000,250000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-18.002820454219,4.54471161485066,20,304.958318130246,0.569628363300661,NaN,NaN,0,0,0,0,nominal_fsw
50,400000,2.5e-06,14,0.67,2,0,0,0,0,1,1500000,250000,250000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-18.002820454219,4.44264300106569,20,301.889921447759,0.425436204953798,NaN,NaN,0,0,0,0,nominal_fsw
51,400000,2.5e-06,14,0.13,2,0,0,0,0,2,1500000,250000,250000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-17.8031167327684,5.7601693732299,20,269.646481329249,0.490867803526025,NaN,NaN,0,0,0,0,nominal_fsw
52,400000,2.5e-06,14,0.67,2,0,0,0,0,2,1500000,250000,250000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-17.8031167327684,4.82683113401015,20,278.011881596696,0.430746124964094,NaN,NaN,0,0,0,0,nominal_fsw
53,400000,2.5e-06,14,0.13,2,0,0,0,0,1,1500000,500000,500000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-18.002820454219,3.49773835891334,20,333.274104149931,0.500664854924237,NaN,NaN,0,0,0,0,nominal_fsw
54,400000,2.5e-06,14,0.67,2,0,0,0,0,1,1500000,500000,500000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-18.002820454219,3.36181235921174,20,331.71963943293,0.485175422284917,NaN,NaN,0,0,0,0,nominal_fsw
55,400000,2.5e-06,14,0.13,2,0,0,0,0,2,1500000,500000,500000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-17.8031167327684,3.33599209173865,20,318.566654973925,0.512155883874966,NaN,NaN,0,0,0,0,nominal_fsw
56,400000,2.5e-06,14,0.67,2,0,0,0,0,2,1500000,500000,500000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-17.8031167327684,2.96015312487219,20,322.578229957064,0.539562636942772,NaN,NaN,0,0,0,0,nominal_fsw
57,400000,2.5e-06,14,0.13,2,0,0,0,0,1,1500000,1000000,1000000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-18.002820454219,2.55538836435001,20,346.362426605435,0.39495096568248,NaN,NaN,0,0,0,0,nominal_fsw
58,400000,2.5e-06,14,0.67,2,0,0,0,0,1,1500000,1000000,1000000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-18.002820454219,3.69993321176703,20,345.827365612458,0.480371742513001,NaN,NaN,0,0,0,0,nominal_fsw
59,400000,2.5e-06,14,0.13,2,0,0,0,0,2,1500000,1000000,1000000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-17.8031167327684,3.56943497805464,20,336.651889147741,0.44410434308508,NaN,NaN,0,0,0,0,nominal_fsw
60,400000,2.5e-06,14,0.67,2,0,0,0,0,2,1500000,1000000,1000000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-17.8031167327684,3.04227322282831,20,340.210502167733,0.398764024607673,NaN,NaN,0,0,0,0,nominal_fsw
61,400000,2.5e-06,14,0.13,2,0,0,0,0,1,1500000,2000000,2000000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-18.002820454219,2.17775460612097,20,355.826054168313,0.437630689121621,NaN,NaN,0,0,0,0,nominal_fsw
62,400000,2.5e-06,14,0.67,2,0,0,0,0,1,1500000,2000000,2000000,-0.00482281539738106,1.05985533688917e-07,1.0323563875415e-07,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-18.002820454219,2.37703082540248,20,360.568109418147,0.429573108549107,NaN,NaN,0,0,0,0,nominal_fsw
63,400000,2.5e-06,14,0.13,2,0,0,0,0,2,1500000,2000000,2000000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-17.8031167327684,3.29148659045113,20,346.568433112809,0.475903463403698,NaN,NaN,0,0,0,0,nominal_fsw
64,400000,2.5e-06,14,0.67,2,0,0,0,0,2,1500000,2000000,2000000,-5.36165696188321e-06,1.50219259149706e-07,1.54101944642893e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-17.8031167327684,2.92760353506658,20,349.859316867224,0.411678916004692,NaN,NaN,0,0,0,0,nominal_fsw
65,400000,2.5e-06,14,0.13,2,0,0,0,0,1,2000000,250000,250000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-17.7510829825333,3.99809078829654,20,305.801725896674,0.425517181365544,NaN,NaN,0,0,0,0,nominal_fsw
66,400000,2.5e-06,14,0.67,2,0,0,0,0,1,2000000,250000,250000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-17.7510829825333,4.78680248747934,20,301.860826019292,0.561879294121656,NaN,NaN,0,0,0,0,nominal_fsw
67,400000,2.5e-06,14,0.13,2,0,0,0,0,2,2000000,250000,250000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-17.6048344326614,5.1903694560459,20,274.473275084778,0.51062296894937,NaN,NaN,0,0,0,0,nominal_fsw
68,400000,2.5e-06,14,0.67,2,0,0,0,0,2,2000000,250000,250000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-17.6048344326614,4.55847914023146,20,280.119879820842,0.48240517639571,NaN,NaN,0,0,0,0,nominal_fsw
69,400000,2.5e-06,14,0.13,2,0,0,0,0,1,2000000,500000,500000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-17.7510829825333,3.61744932403965,20,331.284432124719,0.401350605191611,NaN,NaN,0,0,0,0,nominal_fsw
70,400000,2.5e-06,14,0.67,2,0,0,0,0,1,2000000,500000,500000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-17.7510829825333,3.65749655556469,20,330.275274834111,0.444562938879308,NaN,NaN,0,0,0,0,nominal_fsw
71,400000,2.5e-06,14,0.13,2,0,0,0,0,2,2000000,500000,500000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-17.6048344326614,2.89135620480547,20,321.117708178494,0.52620717659252,NaN,NaN,0,0,0,0,nominal_fsw
72,400000,2.5e-06,14,0.67,2,0,0,0,0,2,2000000,500000,500000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-17.6048344326614,4.04989729294938,20,321.603141487842,0.485795543695347,NaN,NaN,0,0,0,0,nominal_fsw
73,400000,2.5e-06,14,0.13,2,0,0,0,0,1,2000000,1000000,1000000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-17.7510829825333,2.43207944613293,20,349.679566389095,0.576494126600052,NaN,NaN,0,0,0,0,nominal_fsw
74,400000,2.5e-06,14,0.67,2,0,0,0,0,1,2000000,1000000,1000000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-17.7510829825333,1.80617241332144,20,349.981768927922,0.53709280103886,NaN,NaN,0,0,0,0,nominal_fsw
75,400000,2.5e-06,14,0.13,2,0,0,0,0,2,2000000,1000000,1000000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-17.6048344326614,2.90805100524028,20,343.955344139716,0.494711755482511,NaN,NaN,0,0,0,0,nominal_fsw
76,400000,2.5e-06,14,0.67,2,0,0,0,0,2,2000000,1000000,1000000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-17.6048344326614,3.1901380648802,20,339.543482623449,0.444066848064536,NaN,NaN,0,0,0,0,nominal_fsw
77,400000,2.5e-06,14,0.13,2,0,0,0,0,1,2000000,2000000,2000000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-17.7510829825333,2.25580564589496,20,360.321209131712,0.416419434524825,NaN,NaN,0,0,0,0,nominal_fsw
78,400000,2.5e-06,14,0.67,2,0,0,0,0,1,2000000,2000000,2000000,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-17.7510829825333,2.89045422438539,20,355.078818818884,0.437740269835955,NaN,NaN,0,0,0,0,nominal_fsw
79,400000,2.5e-06,14,0.13,2,0,0,0,0,2,2000000,2000000,2000000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-17.6048344326614,2.94734705418764,20,350.080902315909,0.4344597196644,NaN,NaN,0,0,0,0,nominal_fsw
80,400000,2.5e-06,14,0.67,2,0,0,0,0,2,2000000,2000000,2000000,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-17.6048344326614,2.76734565271999,20,353.137662176532,0.460375741295643,NaN,NaN,0,0,0,0,nominal_fsw
81,400000,2.5e-06,14,0.13,2,0,0,0,0,1,3000000,250000,250000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-17.4921523328833,4.76583755860569,20,303.742679757542,0.438777838923171,NaN,NaN,0,0,0,0,nominal_fsw
82,400000,2.5e-06,14,0.67,2,0,0,0,0,1,3000000,250000,250000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-17.4921523328833,3.79848615609799,20,305.028914260132,0.538841974690006,NaN,NaN,0,0,0,0,nominal_fsw
83,400000,2.5e-06,14,0.13,2,0,0,0,0,2,3000000,250000,250000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-17.4100100889391,4.18829350903154,20,277.426988720612,0.467224065214187,NaN,NaN,0,0,0,0,nominal_fsw
84,400000,2.5e-06,14,0.67,2,0,0,0,0,2,3000000,250000,250000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-17.4100100889391,5.28507757977403,20,274.900410784797,0.523989435951066,NaN,NaN,0,0,0,0,nominal_fsw
85,400000,2.5e-06,14,0.13,2,0,0,0,0,1,3000000,500000,500000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-17.4921523328833,3.72169195512404,20,332.921803870427,0.4569472928893,NaN,NaN,0,0,0,0,nominal_fsw
86,400000,2.5e-06,14,0.67,2,0,0,0,0,1,3000000,500000,500000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-17.4921523328833,4.14193850341629,20,331.212938273646,0.610958741050619,NaN,NaN,0,0,0,0,nominal_fsw
87,400000,2.5e-06,14,0.13,2,0,0,0,0,2,3000000,500000,500000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-17.4100100889391,3.78962938236642,20,316.708110088429,0.552680557842371,NaN,NaN,0,0,0,0,nominal_fsw
88,400000,2.5e-06,14,0.67,2,0,0,0,0,2,3000000,500000,500000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-0.000434272768624432,4.5461427828784e-07,5.29597832694518e-07,-17.4100100889391,3.55768561495531,20,319.875993180053,0.45204806552278,NaN,NaN,0,0,0,0,nominal_fsw
89,400000,2.5e-06,14,0.13,2,0,0,0,0,1,3000000,1000000,1000000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-17.4921523328833,2.27427547963517,20,353.887894082616,0.497165794979098,NaN,NaN,0,0,0,0,nominal_fsw
90,400000,2.5e-06,14,0.67,2,0,0,0,0,1,3000000,1000000,1000000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.0108438129222004,1.58758047966712e-07,1.49792887593424e-07,-17.4921523328833,2.4666364967123,20,352.670854060061,0.372220154559345,NaN,NaN,0,0,0,0,nominal_fsw
91,400000,2.5e-06,14,0.13,2,0,0,0,0,2,3000000,1000000,1000000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-17.4100100889391,2.27801694148553,20,346.742984785655,0.494209299543572,NaN,NaN,0,0,0,0,nominal_fsw
92,400000,2.5e-06,14,0.67,2,0,0,0,0,2,3000000,1000000,1000000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-2.71433202967853e-05,2.25640366491931e-07,2.38215990294049e-07,-17.4100100889391,3.53384551176101,20,337.479173690494,0.514573142784512,NaN,NaN,0,0,0,0,nominal_fsw
93,400000,2.5e-06,14,0.13,2,0,0,0,0,1,3000000,2000000,2000000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-17.4921523328833,3.35027061784974,20,353.838588360017,0.379429836446207,NaN,NaN,0,0,0,0,nominal_fsw
94,400000,2.5e-06,14,0.67,2,0,0,0,0,1,3000000,2000000,2000000,-0.00120620603998196,5.30369152206258e-08,5.26857742637191e-08,-0.00271349263374914,7.95277666910522e-08,7.83532027490969e-08,-17.4921523328833,2.0203032323078,20,358.198208751071,0.514208826197071,NaN,NaN,0,0,0,0,nominal_fsw
95,400000,2.5e-06,14,0.13,2,0,0,0,0,2,3000000,2000000,2000000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-17.4100100889391,3.11759414569741,20,350.723827228773,0.367937365010099,NaN,NaN,0,0,0,0,nominal_fsw
96,400000,2.5e-06,14,0.67,2,0,0,0,0,2,3000000,2000000,2000000,-3.35103753839414e-07,7.50471945447958e-08,7.55437329481472e-08,-1.69646248855021e-06,1.12609832744504e-07,1.14270071863055e-07,-17.4100100889391,2.37990087932636,20,350.070366901637,0.407946804280132,NaN,NaN,0,0,0,0,nominal_fsw
97,400000,2.5e-06,16,0.13,2,0,0,0,0,1,250000,250000,250000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-22.5752133841302,6.34540301459389,20,379.095407845715,0.189139832962282,NaN,NaN,0,0,0,0,nominal_fsw
98,400000,2.5e-06,16,0.67,2,0,0,0,0,1,250000,250000,250000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-22.5752133841302,6.22684563452697,20,378.166600803049,0.156775804613761,NaN,NaN,0,0,0,0,nominal_fsw
99,400000,2.5e-06,16,0.13,2,0,0,0,0,2,250000,250000,250000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-23.5993583844715,4.9457685565413,20,339.37129286075,0.251547981881348,NaN,NaN,0,0,0,0,nominal_fsw
100,400000,2.5e-06,16,0.67,2,0,0,0,0,2,250000,250000,250000,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-0.00694315866354403,9.34833235980618e-07,9.00316314657189e-07,-23.5993583844715,5.67456644072413,20,341.934069459816,0.228399192568556,NaN,NaN,0,0,0,0,nominal_fsw
101,400000,2.5e-06,16,0.13,2,0,0,0,0,1,250000,500000,500000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-22.5752133841302,7.00224716255835,20,417.559455597638,0.227521771811798,NaN,NaN,0,0,0,0,nominal_fsw
102,400000,2.5e-06,16,0.67,2,0,0,0,0,1,250000,500000,500000,-0.170333392987803,6.12134396241429e-07,3.18309886714201e-07,-0.0432137378264256,3.1515830311229e-07,2.54647908913008e-07,-22.5752133841302,6.70623729516354,20,412.732123925034,0.187357437724676,NaN,NaN,0,0,0,0,nominal_fsw
