run_id,noise_target,SNR_dB,seed,method,C_est_F,C_MAPE_percent,ESR_est_Ohm,ESR_MAPE_percent,failed
92,i1,20,12,TS_LTVKF,0.000100091577828141,0.0915778281406432,0.0490944806419848,1.81103871603033,0
93,i1,20,13,RLS,9.94448312452732e-05,0.555168754726765,0.0489760690206904,2.04786195861928,0
93,i1,20,13,TS_LTVKF,9.99971420165155e-05,0.0028579834845055,0.0491437713682092,1.71245726358157,0
94,i1,20,14,RLS,0.000100404508000288,0.404508000287929,0.0492987236121578,1.40255277568441,0
94,i1,20,14,TS_LTVKF,0.000100111539088562,0.111539088562318,0.0490890248478417,1.82195030431664,0
95,i1,20,15,RLS,9.9700802464511e-05,0.29919753548896,0.0490844960811533,1.83100783769341,0
95,i1,20,15,TS_LTVKF,9.98626966307285e-05,0.137303369271546,0.0491724531283553,1.65509374328943,0
96,i1,20,16,RLS,9.97680748895663e-05,0.231925110433751,0.0491932877634211,1.61342447315779,0
96,i1,20,16,TS_LTVKF,9.99651234625488e-05,0.0348765374511895,0.0491675360744306,1.66492785113874,0
97,i1,20,17,RLS,0.000100046123335916,0.0461233359158042,0.0492905772584515,1.41884548309702,0
97,i1,20,17,TS_LTVKF,9.99881948135741e-05,0.0118051864259505,0.0491604952402123,1.67900951957547,0
98,i1,20,18,RLS,9.9496853071436e-05,0.503146928563969,0.0491587563445355,1.68248731092902,0
98,i1,20,18,TS_LTVKF,0.000100085207139483,0.0852071394834564,0.0491816972386222,1.63660552275552,0
99,i1,20,19,RLS,9.95779061051223e-05,0.422093894877684,0.049285206786818,1.42958642636405,0
99,i1,20,19,TS_LTVKF,0.000100016499082592,0.0164990825920253,0.0491214467908613,1.75710641827741,0
100,i1,20,20,RLS,9.97514462249464e-05,0.248553775053606,0.0493065031418657,1.38699371626855,0
100,i1,20,20,TS_LTVKF,9.98695342591655e-05,0.130465740834462,0.0491598517076003,1.68029658479931,0
101,i1,30,1,RLS,0.00010008848613524,0.0884861352399735,0.0493824690038232,1.23506199235364,0
101,i1,30,1,TS_LTVKF,9.9919992469739e-05,0.0800075302609726,0.0494758825810653,1.04823483786937,0
102,i1,30,2,RLS,9.9986495846801e-05,0.0135041531989843,0.049315057793439,1.36988441312202,0
102,i1,30,2,TS_LTVKF,9.99677927509864e-05,0.0322072490136049,0.0494561261150349,1.08774776993023,0
103,i1,30,3,RLS,9.99817474317301e-05,0.0182525682698831,0.0493572881941821,1.28542361163576,0
103,i1,30,3,TS_LTVKF,9.99572473100222e-05,0.0427526899777986,0.0494746918906201,1.05061621875984,0
104,i1,30,4,RLS,0.000100012586761341,0.012586761340927,0.0494010106584396,1.19797868312082,0
104,i1,30,4,TS_LTVKF,9.99644374825176e-05,0.0355625174823793,0.049470105264402,1.059789471196,0
105,i1,30,5,RLS,0.000100092820465719,0.0928204657193898,0.0493062276686999,1.38754466260013,0
105,i1,30,5,TS_LTVKF,9.99931067888168e-05,0.00689321118321207,0.0494575143257226,1.08497134855481,0
106,i1,30,6,RLS,9.99838166916155e-05,0.0161833083844543,0.0494026126617404,1.19477467651917,0
106,i1,30,6,TS_LTVKF,9.99156150731701e-05,0.0843849268298613,0.0494773280232126,1.04534395357471,0
107,i1,30,7,RLS,9.99312408933096e-05,0.0687591066903859,0.0493494620965959,1.30107580680812,0
