scenario,algorithm,cycle,C_true_factor,ESR_true_factor,C_est_factor,ESR_est_factor
load_25_to_75,B4 Cuk-adapted wavelet-KF,543,1,1,1.00014623257633,0.999968804292161
load_25_to_75,B4 Cuk-adapted wavelet-KF,544,1,1,1.00014401693123,0.999969395119961
load_25_to_75,B4 Cuk-adapted wavelet-KF,545,1,1,1.00014183485652,0.99996997475784
load_25_to_75,B4 Cuk-adapted wavelet-KF,546,1,1,1.00013968584354,0.99997054341773
load_25_to_75,B4 Cuk-adapted wavelet-KF,547,1,1,1.00013756939136,0.999971101307546
load_25_to_75,B4 Cuk-adapted wavelet-KF,548,1,1,1.00013548500665,0.999971648631266
load_25_to_75,B4 Cuk-adapted wavelet-KF,549,1,1,1.00013343220352,0.999972185589007
load_25_to_75,B4 Cuk-adapted wavelet-KF,550,1,1,1.00013141050346,0.999972712377094
load_25_to_75,B4 Cuk-adapted wavelet-KF,551,1,1,1.00012941943523,0.999973229188134
load_25_to_75,B4 Cuk-adapted wavelet-KF,552,1,1,1.00012745853469,0.999973736211086
load_25_to_75,B4 Cuk-adapted wavelet-KF,553,1,1,1.00012552734477,0.999974233631331
load_25_to_75,B4 Cuk-adapted wavelet-KF,554,1,1,1.00012362541531,0.999974721630737
load_25_to_75,B4 Cuk-adapted wavelet-KF,555,1,1,1.00012175230295,0.999975200387731
load_25_to_75,B4 Cuk-adapted wavelet-KF,556,1,1,1.00011990757109,0.999975670077357
load_25_to_75,B4 Cuk-adapted wavelet-KF,557,1,1,1.00011809078971,0.999976130871347
load_25_to_75,B4 Cuk-adapted wavelet-KF,558,1,1,1.00011630153532,0.999976582938177
load_25_to_75,B4 Cuk-adapted wavelet-KF,559,1,1,1.00011453939085,0.999977026443136
load_25_to_75,B4 Cuk-adapted wavelet-KF,560,1,1,1.00011280394553,0.99997746154838
load_25_to_75,B4 Cuk-adapted wavelet-KF,561,1,1,1.00011109479484,0.999977888412994
load_25_to_75,B4 Cuk-adapted wavelet-KF,562,1,1,1.00010941154037,0.99997830719305
load_25_to_75,B4 Cuk-adapted wavelet-KF,563,1,1,1.00010775378976,0.999978718041667
load_25_to_75,B4 Cuk-adapted wavelet-KF,564,1,1,1.00010612115658,0.99997912110906
load_25_to_75,B4 Cuk-adapted wavelet-KF,565,1,1,1.00010451326027,0.9999795165426
load_25_to_75,B4 Cuk-adapted wavelet-KF,566,1,1,1.00010292972603,0.999979904486869
load_25_to_75,B4 Cuk-adapted wavelet-KF,567,1,1,1.00010137018472,0.999980285083709
load_25_to_75,B4 Cuk-adapted wavelet-KF,568,1,1,1.00009983427283,0.999980658472275
load_25_to_75,B4 Cuk-adapted wavelet-KF,569,1,1,1.00009832163234,0.999981024789088
load_25_to_75,B4 Cuk-adapted wavelet-KF,570,1,1,1.00009683191063,0.999981384168082
load_25_to_75,B4 Cuk-adapted wavelet-KF,571,1,1,1.00009536476047,0.999981736740657
load_25_to_75,B4 Cuk-adapted wavelet-KF,572,1,1,1.00009391983986,0.99998208263572
load_25_to_75,B4 Cuk-adapted wavelet-KF,573,1,1,1.00009249681198,0.999982421979741
load_25_to_75,B4 Cuk-adapted wavelet-KF,574,1,1,1.00009109534513,0.999982754896791
load_25_to_75,B4 Cuk-adapted wavelet-KF,575,1,1,1.00008971511263,0.999983081508594
load_25_to_75,B4 Cuk-adapted wavelet-KF,576,1,1,1.00008835579274,0.999983401934568
load_25_to_75,B4 Cuk-adapted wavelet-KF,577,1,1,1.00008701706861,0.999983716291868
load_25_to_75,B4 Cuk-adapted wavelet-KF,578,1,1,1.00008569862818,0.999984024695431
load_25_to_75,B4 Cuk-adapted wavelet-KF,579,1,1,1.00008440016411,0.999984327258017
load_25_to_75,B4 Cuk-adapted wavelet-KF,580,1,1,1.00008312137375,0.999984624090252
load_25_to_75,B4 Cuk-adapted wavelet-KF,581,1,1,1.000081861959,0.999984915300664
load_25_to_75,B4 Cuk-adapted wavelet-KF,582,1,1,1.00008062162628,0.999985200995727
load_25_to_75,B4 Cuk-adapted wavelet-KF,583,1,1,1.00007940008649,0.999985481279899
load_25_to_75,B4 Cuk-adapted wavelet-KF,584,1,1,1.00007819705488,0.999985756255658
load_25_to_75,B4 Cuk-adapted wavelet-KF,585,1,1,1.00007701225102,0.999986026023543
load_25_to_75,B4 Cuk-adapted wavelet-KF,586,1,1,1.00007584539873,0.999986290682188
load_25_to_75,B4 Cuk-adapted wavelet-KF,587,1,1,1.00007469622602,0.999986550328359
load_25_to_75,B4 Cuk-adapted wavelet-KF,588,1,1,1.00007356446502,0.999986805056989
load_25_to_75,B4 Cuk-adapted wavelet-KF,589,1,1,1.00007244985191,0.999987054961212
load_25_to_75,B4 Cuk-adapted wavelet-KF,590,1,1,1.00007135212688,0.999987300132401
load_25_to_75,B4 Cuk-adapted wavelet-KF,591,1,1,1.00007027103405,0.999987540660197
load_25_to_75,B4 Cuk-adapted wavelet-KF,592,1,1,1.00006920632142,0.999987776632542
load_25_to_75,B4 Cuk-adapted wavelet-KF,593,1,1,1.00006815774079,0.999988008135713
load_25_to_75,B4 Cuk-adapted wavelet-KF,594,1,1,1.00006712504775,0.999988235254355
load_25_to_75,B4 Cuk-adapted wavelet-KF,595,1,1,1.00006610800157,0.999988458071507
load_25_to_75,B4 Cuk-adapted wavelet-KF,596,1,1,1.00006510636518,0.999988676668638
load_25_to_75,B4 Cuk-adapted wavelet-KF,597,1,1,1.0000641199051,0.999988891125671
load_25_to_75,B4 Cuk-adapted wavelet-KF,598,1,1,1.00006314839139,0.999989101521018
load_25_to_75,B4 Cuk-adapted wavelet-KF,599,1,1,1.00006219159758,0.999989307931605
load_25_to_75,TS-SLTVKE,0,1,1,1,1
load_25_to_75,TS-SLTVKE,1,1,1,1,1
load_25_to_75,TS-SLTVKE,2,1,1,1,1
load_25_to_75,TS-SLTVKE,3,1,1,1,1
load_25_to_75,TS-SLTVKE,4,1,1,1,1
load_25_to_75,TS-SLTVKE,5,1,1,1,1
load_25_to_75,TS-SLTVKE,6,1,1,1,1
load_25_to_75,TS-SLTVKE,7,1,1,1,1
load_25_to_75,TS-SLTVKE,8,1,1,1,1
load_25_to_75,TS-SLTVKE,9,1,1,1,1
load_25_to_75,TS-SLTVKE,10,1,1,1,1
load_25_to_75,TS-SLTVKE,11,1,1,1,1
load_25_to_75,TS-SLTVKE,12,1,1,1,1
load_25_to_75,TS-SLTVKE,13,1,1,1,1
load_25_to_75,TS-SLTVKE,14,1,1,1,1
load_25_to_75,TS-SLTVKE,15,1,1,1,1
load_25_to_75,TS-SLTVKE,16,1,1,1,1
load_25_to_75,TS-SLTVKE,17,1,1,1,1
load_25_to_75,TS-SLTVKE,18,1,1,1,1
load_25_to_75,TS-SLTVKE,19,1,1,1,1
load_25_to_75,TS-SLTVKE,20,1,1,1,1
load_25_to_75,TS-SLTVKE,21,1,1,1,1
load_25_to_75,TS-SLTVKE,22,1,1,1,1
load_25_to_75,TS-SLTVKE,23,1,1,1,1
load_25_to_75,TS-SLTVKE,24,1,1,1,1
load_25_to_75,TS-SLTVKE,25,1,1,1,1
load_25_to_75,TS-SLTVKE,26,1,1,1,1
load_25_to_75,TS-SLTVKE,27,1,1,1,1
load_25_to_75,TS-SLTVKE,28,1,1,1,1
load_25_to_75,TS-SLTVKE,29,1,1,1,1
load_25_to_75,TS-SLTVKE,30,1,1,1,1
load_25_to_75,TS-SLTVKE,31,1,1,1,1
load_25_to_75,TS-SLTVKE,32,1,1,1,1
load_25_to_75,TS-SLTVKE,33,1,1,1,1
load_25_to_75,TS-SLTVKE,34,1,1,1,1
load_25_to_75,TS-SLTVKE,35,1,1,1,1
load_25_to_75,TS-SLTVKE,36,1,1,1,1
load_25_to_75,TS-SLTVKE,37,1,1,1,1
load_25_to_75,TS-SLTVKE,38,1,1,1,1
load_25_to_75,TS-SLTVKE,39,1,1,1,1
load_25_to_75,TS-SLTVKE,40,1,1,1,1
load_25_to_75,TS-SLTVKE,41,1,1,1,1
load_25_to_75,TS-SLTVKE,42,1,1,1,1
load_25_to_75,TS-SLTVKE,43,1,1,1,1
load_25_to_75,TS-SLTVKE,44,1,1,1,1
load_25_to_75,TS-SLTVKE,45,1,1,1,1
load_25_to_75,TS-SLTVKE,46,1,1,1,1
load_25_to_75,TS-SLTVKE,47,1,1,1,1
load_25_to_75,TS-SLTVKE,48,1,1,1,1
load_25_to_75,TS-SLTVKE,49,1,1,1,1
load_25_to_75,TS-SLTVKE,50,1,1,1,1
load_25_to_75,TS-SLTVKE,51,1,1,1,1
load_25_to_75,TS-SLTVKE,52,1,1,1,1
load_25_to_75,TS-SLTVKE,53,1,1,1,1
load_25_to_75,TS-SLTVKE,54,1,1,1,1
load_25_to_75,TS-SLTVKE,55,1,1,1,1
load_25_to_75,TS-SLTVKE,56,1,1,1,1
load_25_to_75,TS-SLTVKE,57,1,1,1,1
load_25_to_75,TS-SLTVKE,58,1,1,1,1
load_25_to_75,TS-SLTVKE,59,1,1,1,1
load_25_to_75,TS-SLTVKE,60,1,1,1,1
load_25_to_75,TS-SLTVKE,61,1,1,1,1
load_25_to_75,TS-SLTVKE,62,1,1,1,1
load_25_to_75,TS-SLTVKE,63,1,1,1,1
load_25_to_75,TS-SLTVKE,64,1,1,1,1
load_25_to_75,TS-SLTVKE,65,1,1,1,1
load_25_to_75,TS-SLTVKE,66,1,1,1,1
load_25_to_75,TS-SLTVKE,67,1,1,1,1
load_25_to_75,TS-SLTVKE,68,1,1,1,1
load_25_to_75,TS-SLTVKE,69,1,1,1,1
load_25_to_75,TS-SLTVKE,70,1,1,1,1
load_25_to_75,TS-SLTVKE,71,1,1,1,1
load_25_to_75,TS-SLTVKE,72,1,1,1,1
load_25_to_75,TS-SLTVKE,73,1,1,1,1
load_25_to_75,TS-SLTVKE,74,1,1,1,1
load_25_to_75,TS-SLTVKE,75,1,1,1,1
load_25_to_75,TS-SLTVKE,76,1,1,1,1
load_25_to_75,TS-SLTVKE,77,1,1,1,1
load_25_to_75,TS-SLTVKE,78,1,1,1,1
load_25_to_75,TS-SLTVKE,79,1,1,1,1
load_25_to_75,TS-SLTVKE,80,1,1,1,1
load_25_to_75,TS-SLTVKE,81,1,1,1,1
load_25_to_75,TS-SLTVKE,82,1,1,1,1
load_25_to_75,TS-SLTVKE,83,1,1,1,1
load_25_to_75,TS-SLTVKE,84,1,1,1,1
load_25_to_75,TS-SLTVKE,85,1,1,1,1
load_25_to_75,TS-SLTVKE,86,1,1,1,1
load_25_to_75,TS-SLTVKE,87,1,1,1,1
load_25_to_75,TS-SLTVKE,88,1,1,1,1
load_25_to_75,TS-SLTVKE,89,1,1,1,1
load_25_to_75,TS-SLTVKE,90,1,1,1,1
load_25_to_75,TS-SLTVKE,91,1,1,1,1
load_25_to_75,TS-SLTVKE,92,1,1,1,1
load_25_to_75,TS-SLTVKE,93,1,1,1,1
load_25_to_75,TS-SLTVKE,94,1,1,1,1
load_25_to_75,TS-SLTVKE,95,1,1,1,1
load_25_to_75,TS-SLTVKE,96,1,1,1,1
load_25_to_75,TS-SLTVKE,97,1,1,1,1
load_25_to_75,TS-SLTVKE,98,1,1,1,1
load_25_to_75,TS-SLTVKE,99,1,1,1,1
load_25_to_75,TS-SLTVKE,100,1,1,1,1
load_25_to_75,TS-SLTVKE,101,1,1,1,1
load_25_to_75,TS-SLTVKE,102,1,1,1,1
load_25_to_75,TS-SLTVKE,103,1,1,1,1
load_25_to_75,TS-SLTVKE,104,1,1,1,1
load_25_to_75,TS-SLTVKE,105,1,1,1,1
load_25_to_75,TS-SLTVKE,106,1,1,1,1
load_25_to_75,TS-SLTVKE,107,1,1,1,1
load_25_to_75,TS-SLTVKE,108,1,1,1,1
load_25_to_75,TS-SLTVKE,109,1,1,1,1
load_25_to_75,TS-SLTVKE,110,1,1,1,1
load_25_to_75,TS-SLTVKE,111,1,1,1,1
load_25_to_75,TS-SLTVKE,112,1,1,1,1
load_25_to_75,TS-SLTVKE,113,1,1,1,1
load_25_to_75,TS-SLTVKE,114,1,1,1,1
load_25_to_75,TS-SLTVKE,115,1,1,1,1
load_25_to_75,TS-SLTVKE,116,1,1,1,1
load_25_to_75,TS-SLTVKE,117,1,1,1,1
load_25_to_75,TS-SLTVKE,118,1,1,1,1
load_25_to_75,TS-SLTVKE,119,1,1,1,1
load_25_to_75,TS-SLTVKE,120,1,1,1,1
load_25_to_75,TS-SLTVKE,121,1,1,1,1
load_25_to_75,TS-SLTVKE,122,1,1,1,1
load_25_to_75,TS-SLTVKE,123,1,1,1,1
load_25_to_75,TS-SLTVKE,124,1,1,1,1
load_25_to_75,TS-SLTVKE,125,1,1,1,1
load_25_to_75,TS-SLTVKE,126,1,1,1,1
load_25_to_75,TS-SLTVKE,127,1,1,1,1
load_25_to_75,TS-SLTVKE,128,1,1,1,1
load_25_to_75,TS-SLTVKE,129,1,1,1,1
load_25_to_75,TS-SLTVKE,130,1,1,1,1
load_25_to_75,TS-SLTVKE,131,1,1,1,1
load_25_to_75,TS-SLTVKE,132,1,1,1,1
load_25_to_75,TS-SLTVKE,133,1,1,1,1
load_25_to_75,TS-SLTVKE,134,1,1,1,1
load_25_to_75,TS-SLTVKE,135,1,1,1,1
load_25_to_75,TS-SLTVKE,136,1,1,1,1
load_25_to_75,TS-SLTVKE,137,1,1,1,1
load_25_to_75,TS-SLTVKE,138,1,1,1,1
load_25_to_75,TS-SLTVKE,139,1,1,1,1
load_25_to_75,TS-SLTVKE,140,1,1,1,1
load_25_to_75,TS-SLTVKE,141,1,1,1,1
load_25_to_75,TS-SLTVKE,142,1,1,1,1
load_25_to_75,TS-SLTVKE,143,1,1,1,1
load_25_to_75,TS-SLTVKE,144,1,1,1,1
load_25_to_75,TS-SLTVKE,145,1,1,1,1
load_25_to_75,TS-SLTVKE,146,1,1,1,1
load_25_to_75,TS-SLTVKE,147,1,1,1,1
load_25_to_75,TS-SLTVKE,148,1,1,1,1
load_25_to_75,TS-SLTVKE,149,1,1,1,1
load_25_to_75,TS-SLTVKE,150,1,1,1,1
load_25_to_75,TS-SLTVKE,151,1,1,1,1
load_25_to_75,TS-SLTVKE,152,1,1,1,1
load_25_to_75,TS-SLTVKE,153,1,1,1,1
load_25_to_75,TS-SLTVKE,154,1,1,1,1
load_25_to_75,TS-SLTVKE,155,1,1,1,1
load_25_to_75,TS-SLTVKE,156,1,1,1,1
load_25_to_75,TS-SLTVKE,157,1,1,1,1
load_25_to_75,TS-SLTVKE,158,1,1,1,1
load_25_to_75,TS-SLTVKE,159,1,1,1,1
load_25_to_75,TS-SLTVKE,160,1,1,1,1
load_25_to_75,TS-SLTVKE,161,1,1,1,1
load_25_to_75,TS-SLTVKE,162,1,1,1,1
load_25_to_75,TS-SLTVKE,163,1,1,1,1
load_25_to_75,TS-SLTVKE,164,1,1,1,1
load_25_to_75,TS-SLTVKE,165,1,1,1,1
load_25_to_75,TS-SLTVKE,166,1,1,1,1
load_25_to_75,TS-SLTVKE,167,1,1,1,1
load_25_to_75,TS-SLTVKE,168,1,1,1,1
load_25_to_75,TS-SLTVKE,169,1,1,1,1
load_25_to_75,TS-SLTVKE,170,1,1,1,1
load_25_to_75,TS-SLTVKE,171,1,1,1,1
load_25_to_75,TS-SLTVKE,172,1,1,1,1
load_25_to_75,TS-SLTVKE,173,1,1,1,1
load_25_to_75,TS-SLTVKE,174,1,1,1,1
load_25_to_75,TS-SLTVKE,175,1,1,1,1
load_25_to_75,TS-SLTVKE,176,1,1,1,1
load_25_to_75,TS-SLTVKE,177,1,1,1,1
load_25_to_75,TS-SLTVKE,178,1,1,1,1
load_25_to_75,TS-SLTVKE,179,1,1,1,1
load_25_to_75,TS-SLTVKE,180,1,1,1,1
load_25_to_75,TS-SLTVKE,181,1,1,1,1
load_25_to_75,TS-SLTVKE,182,1,1,1,1
load_25_to_75,TS-SLTVKE,183,1,1,1,1
load_25_to_75,TS-SLTVKE,184,1,1,1,1
load_25_to_75,TS-SLTVKE,185,1,1,1,1
load_25_to_75,TS-SLTVKE,186,1,1,1,1
load_25_to_75,TS-SLTVKE,187,1,1,1,1
load_25_to_75,TS-SLTVKE,188,1,1,1,1
load_25_to_75,TS-SLTVKE,189,1,1,1,1
load_25_to_75,TS-SLTVKE,190,1,1,1,1
load_25_to_75,TS-SLTVKE,191,1,1,1,1
load_25_to_75,TS-SLTVKE,192,1,1,1,1
load_25_to_75,TS-SLTVKE,193,1,1,1,1
load_25_to_75,TS-SLTVKE,194,1,1,1,1
load_25_to_75,TS-SLTVKE,195,1,1,1,1
load_25_to_75,TS-SLTVKE,196,1,1,1,1
load_25_to_75,TS-SLTVKE,197,1,1,1,1
load_25_to_75,TS-SLTVKE,198,1,1,1,1
load_25_to_75,TS-SLTVKE,199,1,1,1,1
load_25_to_75,TS-SLTVKE,200,1,1,1.009,0.9928
load_25_to_75,TS-SLTVKE,201,1,1,1.00876315789474,0.993036842105263
load_25_to_75,TS-SLTVKE,202,1,1,1.00853254847645,0.993265893351801
load_25_to_75,TS-SLTVKE,203,1,1,1.00830800772707,0.99348741001786
load_25_to_75,TS-SLTVKE,204,1,1,1.00808937594478,0.993701639951483
load_25_to_75,TS-SLTVKE,205,1,1,1.00787649763045,0.993908822847816
load_25_to_75,TS-SLTVKE,206,1,1,1.00766922137701,0.994109190517295
load_25_to_75,TS-SLTVKE,207,1,1,1.00746739976183,0.994302967145016
load_25_to_75,TS-SLTVKE,208,1,1,1.00727088924178,0.994490369541562
load_25_to_75,TS-SLTVKE,209,1,1,1.00707955005121,0.994671607385589
load_25_to_75,TS-SLTVKE,210,1,1,1.00689324610249,0.994846883458432
load_25_to_75,TS-SLTVKE,211,1,1,1.00671184488927,0.995016393870983
load_25_to_75,TS-SLTVKE,212,1,1,1.00653521739218,0.995180328283122
load_25_to_75,TS-SLTVKE,213,1,1,1.00636323798712,0.995338870115914
load_25_to_75,TS-SLTVKE,214,1,1,1.00619578435588,0.995492196756838
load_25_to_75,TS-SLTVKE,215,1,1,1.00603273739915,0.995640479758258
load_25_to_75,TS-SLTVKE,216,1,1,1.0058739811518,0.995783885029368
load_25_to_75,TS-SLTVKE,217,1,1,1.00571940270044,0.995922573021823
load_25_to_75,TS-SLTVKE,218,1,1,1.00556889210306,0.996056698909263
load_25_to_75,TS-SLTVKE,219,1,1,1.00542234231088,0.996186412760932
load_25_to_75,TS-SLTVKE,220,1,1,1.00527964909217,0.996311859709585
load_25_to_75,TS-SLTVKE,221,1,1,1.00514071095816,0.996433180113875
load_25_to_75,TS-SLTVKE,222,1,1,1.00500542909084,0.996550509715392
load_25_to_75,TS-SLTVKE,223,1,1,1.00487370727266,0.996663979790544
load_25_to_75,TS-SLTVKE,224,1,1,1.00474545181812,0.996773717297434
load_25_to_75,TS-SLTVKE,225,1,1,1.00462057150712,0.996879845017913
load_25_to_75,TS-SLTVKE,226,1,1,1.00449897752009,0.996982481694956
load_25_to_75,TS-SLTVKE,227,1,1,1.00438058337482,0.997081742165516
load_25_to_75,TS-SLTVKE,228,1,1,1.00426530486496,0.997177737489019
load_25_to_75,TS-SLTVKE,229,1,1,1.00415306000009,0.997270575071617
load_25_to_75,TS-SLTVKE,230,1,1,1.00404376894746,0.997360358786366
load_25_to_75,TS-SLTVKE,231,1,1,1.00393735397516,0.997447189089447
load_25_to_75,TS-SLTVKE,232,1,1,1.00383373939686,0.997531163132557
load_25_to_75,TS-SLTVKE,233,1,1,1.003732851518,0.997612374871617
load_25_to_75,TS-SLTVKE,234,1,1,1.00363461858331,0.997690915171893
load_25_to_75,TS-SLTVKE,235,1,1,1.00353897072586,0.99776687190966
load_25_to_75,TS-SLTVKE,236,1,1,1.00344583991728,0.997840330070526
load_25_to_75,TS-SLTVKE,237,1,1,1.00335515991946,0.997911371844522
load_25_to_75,TS-SLTVKE,238,1,1,1.00326686623737,0.997980076718058
load_25_to_75,TS-SLTVKE,239,1,1,1.00318089607323,0.998046521562859
load_25_to_75,TS-SLTVKE,240,1,1,1.00309718828183,0.998110780721975
load_25_to_75,TS-SLTVKE,241,1,1,1.00301568332704,0.998172926092963
load_25_to_75,TS-SLTVKE,242,1,1,1.00293632323949,0.998233027208326
load_25_to_75,TS-SLTVKE,243,1,1,1.00285905157529,0.998291151313315
load_25_to_75,TS-SLTVKE,244,1,1,1.00278381337594,0.998347363441166
load_25_to_75,TS-SLTVKE,245,1,1,1.00271055512921,0.998401726485865
load_25_to_75,TS-SLTVKE,246,1,1,1.00263922473107,0.998454301272514
load_25_to_75,TS-SLTVKE,247,1,1,1.00256977144867,0.998505146625392
load_25_to_75,TS-SLTVKE,248,1,1,1.00250214588423,0.998554319433767
load_25_to_75,TS-SLTVKE,249,1,1,1.00243629993991,0.998601874715551
load_25_to_75,TS-SLTVKE,250,1,1,1.0023721867836,0.998647865678856
load_25_to_75,TS-SLTVKE,251,1,1,1.00230976081561,0.998692343781525
load_25_to_75,TS-SLTVKE,252,1,1,1.00224897763625,0.998735358788712
load_25_to_75,TS-SLTVKE,253,1,1,1.00218979401424,0.998776958828557
load_25_to_75,TS-SLTVKE,254,1,1,1.00213216785597,0.998817190446038
load_25_to_75,TS-SLTVKE,255,1,1,1.00207605817555,0.99885609865505
load_25_to_75,TS-SLTVKE,256,1,1,1.00202142506567,0.998893726988766
load_25_to_75,TS-SLTVKE,257,1,1,1.00196822966921,0.998930117548346
load_25_to_75,TS-SLTVKE,258,1,1,1.00191643415159,0.998965311050045
load_25_to_75,TS-SLTVKE,259,1,1,1.00186600167392,0.998999346870767
load_25_to_75,TS-SLTVKE,260,1,1,1.00181689636671,0.999032263092123
load_25_to_75,TS-SLTVKE,261,1,1,1.00176908330443,0.99906409654304
load_25_to_75,TS-SLTVKE,262,1,1,1.00172252848063,0.999094882840967
load_25_to_75,TS-SLTVKE,263,1,1,1.00167719878377,0.999124656431724
load_25_to_75,TS-SLTVKE,264,1,1,1.00163306197367,0.999153450628049
load_25_to_75,TS-SLTVKE,265,1,1,1.00159008665858,0.999181297646863
load_25_to_75,TS-SLTVKE,266,1,1,1.00154824227282,0.999208228645322
load_25_to_75,TS-SLTVKE,267,1,1,1.00150749905512,0.999234273755673
load_25_to_75,TS-SLTVKE,268,1,1,1.00146782802735,0.999259462118973
load_25_to_75,TS-SLTVKE,269,1,1,1.001429200974,0.999283821917691
load_25_to_75,TS-SLTVKE,270,1,1,1.00139159042205,0.999307380407241
load_25_to_75,TS-SLTVKE,271,1,1,1.00135496962147,0.999330163946476
load_25_to_75,TS-SLTVKE,272,1,1,1.00131931252617,0.999352198027184
load_25_to_75,TS-SLTVKE,273,1,1,1.00128459377548,0.999373507302606
load_25_to_75,TS-SLTVKE,274,1,1,1.00125078867613,0.99939411561502
load_25_to_75,TS-SLTVKE,275,1,1,1.00121787318465,0.999414046022421
load_25_to_75,TS-SLTVKE,276,1,1,1.00118582389032,0.999433320824315
load_25_to_75,TS-SLTVKE,277,1,1,1.00115461799847,0.999451961586673
load_25_to_75,TS-SLTVKE,278,1,1,1.0011242333143,0.999469989166058
load_25_to_75,TS-SLTVKE,279,1,1,1.00109464822708,0.999487423732964
load_25_to_75,TS-SLTVKE,280,1,1,1.00106584169479,0.99950428479438
load_25_to_75,TS-SLTVKE,281,1,1,1.00103779322913,0.999520591215618
load_25_to_75,TS-SLTVKE,282,1,1,1.001010482881,0.99953636124142
load_25_to_75,TS-SLTVKE,283,1,1,1.00098389122624,0.999551612516373
load_25_to_75,TS-SLTVKE,284,1,1,1.00095799935186,0.99956636210465
load_25_to_75,TS-SLTVKE,285,1,1,1.0009327888426,0.999580626509102
load_25_to_75,TS-SLTVKE,286,1,1,1.0009082417678,0.999594421689724
load_25_to_75,TS-SLTVKE,287,1,1,1.00088434066864,0.999607763081509
load_25_to_75,TS-SLTVKE,288,1,1,1.00086106854579,0.999620665611723
load_25_to_75,TS-SLTVKE,289,1,1,1.00083840884721,0.999633143716601
load_25_to_75,TS-SLTVKE,290,1,1,1.0008163454565,0.999645211357502
load_25_to_75,TS-SLTVKE,291,1,1,1.00079486268132,0.999656882036531
load_25_to_75,TS-SLTVKE,292,1,1,1.00077394524234,0.999668168811645
load_25_to_75,TS-SLTVKE,293,1,1,1.00075357826228,0.999679084311262
load_25_to_75,TS-SLTVKE,294,1,1,1.00073374725538,0.999689640748392
load_25_to_75,TS-SLTVKE,295,1,1,1.00071443811708,0.9996998499343
load_25_to_75,TS-SLTVKE,296,1,1,1.000695637114,0.999709723291724
load_25_to_75,TS-SLTVKE,297,1,1,1.00067733087416,0.999719271867655
load_25_to_75,TS-SLTVKE,298,1,1,1.00065950637747,0.999728506345692
load_25_to_75,TS-SLTVKE,299,1,1,1.00064215094648,0.999737437058005
load_25_to_75,TS-SLTVKE,300,1,1,1.00062525223736,0.999746073996886
load_25_to_75,TS-SLTVKE,301,1,1,1.00060879823112,0.999754426825936
load_25_to_75,TS-SLTVKE,302,1,1,1.00059277722504,0.999762504890872
load_25_to_75,TS-SLTVKE,303,1,1,1.00057717782438,0.999770317229989
load_25_to_75,TS-SLTVKE,304,1,1,1.00056198893426,0.999777872584265
load_25_to_75,TS-SLTVKE,305,1,1,1.00054719975178,0.999785179407151
load_25_to_75,TS-SLTVKE,306,1,1,1.00053279975831,0.999792245874021
load_25_to_75,TS-SLTVKE,307,1,1,1.00051877871204,0.999799079891323
load_25_to_75,TS-SLTVKE,308,1,1,1.00050512664067,0.999805689105424
load_25_to_75,TS-SLTVKE,309,1,1,1.00049183383434,0.999812080911167
load_25_to_75,TS-SLTVKE,310,1,1,1.0004788908387,0.999818262460142
load_25_to_75,TS-SLTVKE,311,1,1,1.00046628844821,0.99982424066869
load_25_to_75,TS-SLTVKE,312,1,1,1.00045401769957,0.999830022225641
load_25_to_75,TS-SLTVKE,313,1,1,1.00044206986537,0.999835613599797
load_25_to_75,TS-SLTVKE,314,1,1,1.00043043644786,0.999841021047172
load_25_to_75,TS-SLTVKE,315,1,1,1.00041910917292,0.999846250617989
load_25_to_75,TS-SLTVKE,316,1,1,1.00040807998416,0.99985130816345
load_25_to_75,TS-SLTVKE,317,1,1,1.0003973410372,0.999856199342284
load_25_to_75,TS-SLTVKE,318,1,1,1.00038688469412,0.999860929627077
load_25_to_75,TS-SLTVKE,319,1,1,1.00037670351796,0.999865504310397
load_25_to_75,TS-SLTVKE,320,1,1,1.00036679026749,0.999869928510713
load_25_to_75,TS-SLTVKE,321,1,1,1.00035713789203,0.999874207178124
load_25_to_75,TS-SLTVKE,322,1,1,1.00034773952645,0.999878345099896
load_25_to_75,TS-SLTVKE,323,1,1,1.00033858848628,0.99988234690582
load_25_to_75,TS-SLTVKE,324,1,1,1.00032967826295,0.999886217073392
load_25_to_75,TS-SLTVKE,325,1,1,1.00032100251919,0.99988995993282
load_25_to_75,TS-SLTVKE,326,1,1,1.00031255508448,0.999893579671872
load_25_to_75,TS-SLTVKE,327,1,1,1.00030432995067,0.99989708034056
load_25_to_75,TS-SLTVKE,328,1,1,1.00029632126776,0.999900465855673
load_25_to_75,TS-SLTVKE,329,1,1,1.00028852333966,0.999903740005158
load_25_to_75,TS-SLTVKE,330,1,1,1.0002809306202,0.999906906452357
load_25_to_75,TS-SLTVKE,331,1,1,1.00027353770914,0.999909968740108
load_25_to_75,TS-SLTVKE,332,1,1,1.00026633934837,0.99991293029471
load_25_to_75,TS-SLTVKE,333,1,1,1.00025933041815,0.999915794429752
load_25_to_75,TS-SLTVKE,334,1,1,1.00025250593346,0.999918564349826
load_25_to_75,TS-SLTVKE,335,1,1,1.00024586104048,0.999921243154108
load_25_to_75,TS-SLTVKE,336,1,1,1.0002393910131,0.999923833839828
load_25_to_75,TS-SLTVKE,337,1,1,1.0002330912496,0.999926339305624
load_25_to_75,TS-SLTVKE,338,1,1,1.00022695726934,0.999928762354781
