case_id,algorithm,noise_profile,skew_ns,seed,C_true_F,ESR_true_ohm,C_est_F,ESR_est_ohm,C_error_percent,ESR_error_percent,C_bias_percent,ESR_bias_percent,C_variance,ESR_variance,convergence_cycles,projection_saturation,failure_flag,failure_reason,mu_C,mu_R
PV1-007,B1 RLS,F28379D_device_realistic,50,44007,9e-05,0.05,8.98805069273078e-05,0.0502894183156176,0.132770080769115,0.578836631235147,-0.132770080769115,0.578836631235147,7.79402997301563e-09,0.0256832578856938,14,0,0,,257654.478507176,59073465.6713188
PV1-007,B2 Augmented EKF,F28379D_device_realistic,50,44007,9e-05,0.05,8.49238914243575e-05,0.0502207442956325,5.64012063960281,0.441488591265068,-5.64012063960281,0.441488591265068,4.8356913674054e-10,4.18550546340188e-06,580,0,0,,257654.478507176,59073465.6713188
PV1-007,B3 Dual EKF,F28379D_device_realistic,50,44007,9e-05,0.05,8.98963046154408e-05,0.0504671359605679,0.115217093954624,0.934271921135849,-0.115217093954624,0.934271921135849,5.73633009225571e-14,2.88052633277975e-06,14,0,0,,257654.478507176,59073465.6713188
PV1-007,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,50,44007,9e-05,0.05,8.97353760196541e-05,0.0489845293274308,0.294026644828783,2.0309413451385,-0.294026644828783,-2.0309413451385,1.07387302555606e-12,6.35337502969229e-06,16,0,0,,257654.478507176,59073465.6713188
PV1-007,TS-SLTVKE,F28379D_device_realistic,50,44007,9e-05,0.05,8.98101690847699e-05,0.0501264973749169,0.210923239144528,0.252994749833743,-0.210923239144528,0.252994749833743,5.26478478078368e-14,2.9176157799979e-07,6,0,0,,257654.478507176,59073465.6713188
PV1-007,B0 Closed-form,F28379D_device_realistic,100,54007,9e-05,0.05,9.01036258840236e-05,0.0490077663186675,0.115139871137378,1.98446736266504,0.115139871137378,-1.98446736266504,0.00243857081363942,1.68388302816002e-05,256,0,0,,257654.478507176,59073465.6713188
PV1-007,B1 RLS,F28379D_device_realistic,100,54007,9e-05,0.05,8.99136029210793e-05,0.0498374906508427,0.095996754356349,0.325018698314514,-0.095996754356349,-0.325018698314514,7.80551605320119e-09,0.0256832578856938,14,0,0,,257654.478507176,59073465.6713188
PV1-007,B2 Augmented EKF,F28379D_device_realistic,100,54007,9e-05,0.05,9.95660179825384e-05,0.0500725119109457,10.6289088694871,0.145023821891341,10.6289088694871,0.145023821891341,5.12158121113304e-10,4.16043764704363e-06,1024,0,0,,257654.478507176,59073465.6713188
PV1-007,B3 Dual EKF,F28379D_device_realistic,100,54007,9e-05,0.05,8.97968725057413e-05,0.0490335778055562,0.225697215843006,1.93284438888756,-0.225697215843006,-1.93284438888756,5.7109929091282e-14,2.88052633277975e-06,14,0,0,,257654.478507176,59073465.6713188
PV1-007,B4 Cuk-adapted wavelet-KF,F28379D_device_realistic,100,54007,9e-05,0.05,8.9690388028871e-05,0.0492128520305383,0.344013301254435,1.57429593892336,-0.344013301254435,-1.57429593892336,1.07172113971733e-12,6.35337502969229e-06,24,0,0,,257654.478507176,59073465.6713188
PV1-007,TS-SLTVKE,F28379D_device_realistic,100,54007,9e-05,0.05,9.00329900822894e-05,0.0504970359500835,0.0366556469882264,0.994071900167079,0.0366556469882264,0.994071900167079,5.31722773157126e-14,2.91762146066403e-07,22,0,0,,257654.478507176,59073465.6713188
PV1-008,B0 Closed-form,nominal,0,21008,0.0001,0.05,9.96356890103181e-05,0.0488635767379218,0.364310989681867,2.27284652415635,-0.364310989681867,-2.27284652415635,0.000688353303893073,1.57288302566011e-06,256,0,0,,1013915.15855361,302896360.316464
PV1-008,B1 RLS,nominal,0,21008,0.0001,0.05,9.98473883813607e-05,0.0500677060627499,0.152611618639328,0.135412125499862,-0.152611618639328,0.135412125499862,1.45975853764132e-08,0.0242204629284354,14,0,0,,1013915.15855361,302896360.316464
PV1-008,B2 Augmented EKF,nominal,0,21008,0.0001,0.05,9.77390447146802e-05,0.0496471744573734,2.2609552853198,0.705651085253223,-2.2609552853198,-0.705651085253223,5.15014540982087e-10,3.55212685233625e-06,18,0,0,,1013915.15855361,302896360.316464
PV1-008,B3 Dual EKF,nominal,0,21008,0.0001,0.05,9.98663845808404e-05,0.0502536615174762,0.13361541915965,0.507323034952406,-0.13361541915965,0.507323034952406,2.361825922226e-14,1.22207307287291e-06,13,0,0,,1013915.15855361,302896360.316464
PV1-008,B4 Cuk-adapted wavelet-KF,nominal,0,21008,0.0001,0.05,0.000100076865284809,0.0488265069194449,0.0768652848088012,2.34698616111012,0.0768652848088012,-2.34698616111012,2.02277774704258e-12,6.17243407607001e-06,46,0,0,,1013915.15855361,302896360.316464
PV1-008,TS-SLTVKE,nominal,0,21008,0.0001,0.05,9.98260486430275e-05,0.0500488191654943,0.173951356972503,0.0976383309886225,-0.173951356972503,0.0976383309886225,2.28542570659797e-14,1.27828520075602e-07,2,0,0,,1013915.15855361,302896360.316464
PV1-008,B0 Closed-form,nominal,20,31008,0.0001,0.05,0.000100124544047345,0.0487492166477705,0.124544047345004,2.50156670445903,0.124544047345004,-2.50156670445903,0.000666283336966426,2.40435236087913e-06,256,0,0,,1013915.15855361,302896360.316464
PV1-008,B1 RLS,nominal,20,31008,0.0001,0.05,0.000100065880939005,0.0499813049903456,0.0658809390053711,0.0373900193088028,0.0658809390053711,-0.0373900193088028,1.47257789400425e-08,0.0242204629284354,14,0,0,,1013915.15855361,302896360.316464
PV1-008,B2 Augmented EKF,nominal,20,31008,0.0001,0.05,0.000102384030416833,0.0499740904747026,2.38403041683334,0.0518190505948701,2.38403041683334,-0.0518190505948701,5.16263992592519e-10,3.53985503393888e-06,18,0,0,,1013915.15855361,302896360.316464
PV1-008,B3 Dual EKF,nominal,20,31008,0.0001,0.05,0.000100075247022943,0.0499997853221254,0.0752470229429419,0.000429355749301252,0.0752470229429419,-0.000429355749301252,2.38164626221246e-14,1.22207307287291e-06,13,0,0,,1013915.15855361,302896360.316464
PV1-008,B4 Cuk-adapted wavelet-KF,nominal,20,31008,0.0001,0.05,0.000100337084514012,0.0488017069225053,0.337084514011654,2.39658615498942,0.337084514011654,-2.39658615498942,2.0438984008419e-12,6.17243407607001e-06,40,0,0,,1013915.15855361,302896360.316464
PV1-008,TS-SLTVKE,nominal,20,31008,0.0001,0.05,9.99885631470455e-05,0.0500413349001849,0.0114368529544832,0.0826698003698334,-0.0114368529544832,0.0826698003698334,2.3003445698467e-14,1.27828520075602e-07,2,0,0,,1013915.15855361,302896360.316464
PV1-008,B0 Closed-form,nominal,50,41008,0.0001,0.05,9.97595242337764e-05,0.048544956989991,0.240475766223643,2.91008602001805,-0.240475766223643,-2.91008602001805,0.000775727385149515,6.05654408980249e-06,256,0,0,,1013915.15855361,302896360.316464
PV1-008,B1 RLS,nominal,50,41008,0.0001,0.05,9.99492089665632e-05,0.0499129077302671,0.0507910334367797,0.174184539465744,-0.0507910334367797,-0.174184539465744,1.46572207787002e-08,0.0242204629284354,15,0,0,,1013915.15855361,302896360.316464
PV1-008,B2 Augmented EKF,nominal,50,41008,0.0001,0.05,0.000101667977423771,0.0493899763990175,1.6679774237713,1.22004720196502,1.6679774237713,-1.22004720196502,5.37464825103289e-10,3.54371345263825e-06,39,0,0,,1013915.15855361,302896360.316464
PV1-008,B3 Dual EKF,nominal,50,41008,0.0001,0.05,9.99626421019038e-05,0.0497115501258125,0.0373578980962367,0.576899748374909,-0.0373578980962367,-0.576899748374909,2.37094500319381e-14,1.22207307287291e-06,13,0,0,,1013915.15855361,302896360.316464
PV1-008,B4 Cuk-adapted wavelet-KF,nominal,50,41008,0.0001,0.05,0.000100263454116854,0.048845538820897,0.263454116853897,2.30892235820596,0.263454116853897,-2.30892235820596,2.03790550287369e-12,6.17243407607001e-06,46,0,0,,1013915.15855361,302896360.316464
PV1-008,TS-SLTVKE,nominal,50,41008,0.0001,0.05,9.99698630892489e-05,0.049666519466045,0.0301369107510855,0.66696106791006,-0.0301369107510855,-0.66696106791006,2.29862419267587e-14,1.27842240814655e-07,2,0,0,,1013915.15855361,302896360.316464
PV1-008,B0 Closed-form,nominal,100,51008,0.0001,0.05,9.99107943753857e-05,0.048452337232605,0.0892056246143462,3.09532553478992,-0.0892056246143462,-3.09532553478992,0.000777255100850218,1.93770114568472e-05,256,0,0,,1013915.15855361,302896360.316464
PV1-008,B1 RLS,nominal,100,51008,0.0001,0.05,0.000100006722827576,0.0499818969494339,0.00672282757637139,0.0362061011321413,0.00672282757637139,-0.0362061011321413,1.46909867793805e-08,0.0242204629284354,15,0,0,,1013915.15855361,302896360.316464
PV1-008,B2 Augmented EKF,nominal,100,51008,0.0001,0.05,0.000103060403992881,0.0501413128774125,3.0604039928813,0.282625754825086,3.0604039928813,0.282625754825086,5.17193902225843e-10,3.54513474986714e-06,39,0,0,,1013915.15855361,302896360.316464
PV1-008,B3 Dual EKF,nominal,100,51008,0.0001,0.05,0.000100040627731183,0.050109619983292,0.0406277311826737,0.219239966584003,0.0406277311826737,0.219239966584003,2.37835241541409e-14,1.22207307287291e-06,14,0,0,,1013915.15855361,302896360.316464
PV1-008,B4 Cuk-adapted wavelet-KF,nominal,100,51008,0.0001,0.05,0.000100245234400498,0.0488818776349535,0.24523440049826,2.23624473009303,0.24523440049826,-2.23624473009303,2.03642460673058e-12,6.17243407607001e-06,42,0,0,,1013915.15855361,302896360.316464
PV1-008,TS-SLTVKE,nominal,100,51008,0.0001,0.05,9.9971651847417e-05,0.0513103440915249,0.0283481525830369,2.62068818304984,-0.0283481525830369,2.62068818304984,2.29878871398377e-14,1.4713794393352e-07,312,0,0,,1013915.15855361,302896360.316464
PV1-008,B0 Closed-form,5mV_2mA,0,22008,0.0001,0.05,0.000100866672624219,0.0479666805626556,0.866672624218667,4.06663887468873,0.866672624218667,-4.06663887468873,0.0159112631044318,4.44705389678569e-05,256,0,0,,40556.6063421443,12117217.1737278
PV1-008,B1 RLS,5mV_2mA,0,22008,0.0001,0.05,0.000100691643984573,0.0496458425504837,0.691643984572669,0.708314899032572,0.691643984572669,-0.708314899032572,1.50975998580342e-08,0.0242204629284354,23,0,0,,40556.6063421443,12117217.1737278
PV1-008,B2 Augmented EKF,5mV_2mA,0,22008,0.0001,0.05,0.000101350598530295,0.0499473332763499,1.35059853029478,0.10533344730021,1.35059853029478,-0.10533344730021,6.32809767725261e-10,5.1412697890473e-06,1024,0,0,,40556.6063421443,12117217.1737278
PV1-008,B3 Dual EKF,5mV_2mA,0,22008,0.0001,0.05,0.000100482852836755,0.0497023683188852,0.482852836754803,0.595263362229551,0.482852836754803,-0.595263362229551,5.53176730102289e-13,6.48706515000157e-06,23,0,0,,40556.6063421443,12117217.1737278
PV1-008,B4 Cuk-adapted wavelet-KF,5mV_2mA,0,22008,0.0001,0.05,0.000100493789705886,0.0482853897291221,0.4937897058859,3.42922054175587,0.4937897058859,-3.42922054175587,2.05669688348885e-12,6.17243407607001e-06,58,0,0,,40556.6063421443,12117217.1737278
PV1-008,TS-SLTVKE,5mV_2mA,0,22008,0.0001,0.05,0.000100973857526935,0.0496343129113998,0.97385752693468,0.731374177200386,0.97385752693468,-0.731374177200386,5.14154849861775e-13,6.48143066943739e-07,43,0,0,,40556.6063421443,12117217.1737278
PV1-008,B0 Closed-form,5mV_2mA,20,32008,0.0001,0.05,9.8858957594163e-05,0.0495788964426756,1.14104240583703,0.842207114648802,-1.14104240583703,-0.842207114648802,0.0174042668146334,4.76110681999882e-05,256,0,0,,40556.6063421443,12117217.1737278
PV1-008,B1 RLS,5mV_2mA,20,32008,0.0001,0.05,9.98587013285181e-05,0.0509502031017795,0.141298671481858,1.90040620355891,-0.141298671481858,1.90040620355891,1.46042022657765e-08,0.0242204629284354,13,0,0,,40556.6063421443,12117217.1737278
PV1-008,B2 Augmented EKF,5mV_2mA,20,32008,0.0001,0.05,9.43472405758699e-05,0.0503082336722881,5.65275942413006,0.616467344576196,-5.65275942413006,0.616467344576196,6.1282509909551e-10,5.12736462467189e-06,1024,0,0,,40556.6063421443,12117217.1737278
PV1-008,B3 Dual EKF,5mV_2mA,20,32008,0.0001,0.05,0.00010045509344518,0.0517654875528634,0.455093445179866,3.53097510572675,0.455093445179866,3.53097510572675,5.52565700980824e-13,6.48706515000157e-06,51,0,0,,40556.6063421443,12117217.1737278
PV1-008,B4 Cuk-adapted wavelet-KF,5mV_2mA,20,32008,0.0001,0.05,0.000100723982112869,0.0491748238407584,0.723982112868515,1.65035231848312,0.723982112868515,-1.65035231848312,2.07560611882052e-12,6.17243407607001e-06,150,0,0,,40556.6063421443,12117217.1737278
PV1-008,TS-SLTVKE,5mV_2mA,20,32008,0.0001,0.05,0.000100648200185381,0.0502985153139438,0.648200185381317,0.597030627887574,0.648200185381317,0.597030627887574,5.07553932686975e-13,6.48143066943739e-07,64,0,0,,40556.6063421443,12117217.1737278
PV1-008,B0 Closed-form,5mV_2mA,50,42008,0.0001,0.05,9.87683549914615e-05,0.0488497804122991,1.23164500853846,2.3004391754019,-1.23164500853846,-2.3004391754019,0.0139526097377331,5.20837801605365e-05,256,0,0,,40556.6063421443,12117217.1737278
PV1-008,B1 RLS,5mV_2mA,50,42008,0.0001,0.05,9.96650288808246e-05,0.0502480676102399,0.334971119175432,0.496135220479893,-0.334971119175432,0.496135220479893,1.44912340925404e-08,0.0242204629284354,56,0,0,,40556.6063421443,12117217.1737278
PV1-008,B2 Augmented EKF,5mV_2mA,50,42008,0.0001,0.05,9.9789066795242e-05,0.0510981823995705,0.210933204758003,2.19636479914108,-0.210933204758003,2.19636479914108,6.02458714928571e-10,5.13048761367553e-06,1024,0,0,,40556.6063421443,12117217.1737278
PV1-008,B3 Dual EKF,5mV_2mA,50,42008,0.0001,0.05,9.98118637345148e-05,0.0506086119147405,0.188136265485243,1.2172238294809,-0.188136265485243,1.2172238294809,5.3854839497385e-13,6.48706515000157e-06,39,0,0,,40556.6063421443,12117217.1737278
PV1-008,B4 Cuk-adapted wavelet-KF,5mV_2mA,50,42008,0.0001,0.05,9.99901980455948e-05,0.0493203416072039,0.00980195440520573,1.35931678559219,-0.00980195440520573,-1.35931678559219,2.01577988729808e-12,6.17243407607001e-06,42,0,0,,40556.6063421443,12117217.1737278
PV1-008,TS-SLTVKE,5mV_2mA,50,42008,0.0001,0.05,9.97601238682109e-05,0.0505704319756717,0.23987613178913,1.14086395134333,-0.23987613178913,1.14086395134333,4.89875887721852e-13,6.48143066943739e-07,15,0,0,,40556.6063421443,12117217.1737278
PV1-008,B0 Closed-form,5mV_2mA,100,52008,0.0001,0.05,0.000100128247757412,0.0492375929214775,0.128247757412157,1.524814157045,0.128247757412157,-1.524814157045,0.0186168824527884,6.49299877825483e-05,256,0,0,,40556.6063421443,12117217.1737278
PV1-008,B1 RLS,5mV_2mA,100,52008,0.0001,0.05,9.92207205320138e-05,0.0497602550219355,0.779279467986242,0.479489956128912,-0.779279467986242,-0.479489956128912,1.42345483016976e-08,0.0242204629284354,127,0,0,,40556.6063421443,12117217.1737278
PV1-008,B2 Augmented EKF,5mV_2mA,100,52008,0.0001,0.05,7.96230395445211e-05,0.0515690315685628,20.3769604554789,3.13806313712552,-20.3769604554789,3.13806313712552,5.93256434645074e-10,5.19700503998344e-06,1024,0,0,,40556.6063421443,12117217.1737278
PV1-008,B3 Dual EKF,5mV_2mA,100,52008,0.0001,0.05,9.95065610670644e-05,0.0499761430799132,0.493438932935622,0.0477138401736438,-0.493438932935622,-0.0477138401736438,5.31989358637631e-13,6.48706515000157e-06,79,0,0,,40556.6063421443,12117217.1737278
PV1-008,B4 Cuk-adapted wavelet-KF,5mV_2mA,100,52008,0.0001,0.05,0.000100194660608149,0.0499534386823699,0.194660608149474,0.093122635260165,0.194660608149474,-0.093122635260165,2.03231820488744e-12,6.17243407607001e-06,40,0,0,,40556.6063421443,12117217.1737278
